outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time
True,1174632084,2512524,7,358,assessment,1,2,0.8,1,1,0.333333333333,373246.0,-0.63
False,1177424016,2791932,7,358,assessment,2,2,1.64,1,1,0.5,1086338.66667,-0.63
True,1171373094,16,7,349,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1171373253,159,7,349,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
True,1172119436,746183,7,349,assessment,1,2,0.8,1,1,0.333333333333,87.5,-0.63
True,1174632099,2512663,7,349,assessment,2,2,1.64,1,1,0.5,248786.0,-0.63
True,1177424129,2792030,7,349,assessment,3,2,2.312,1,2,0.6,814755.25,-0.63
True,1171373741,656,7,362,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119671,745930,7,362,assessment,2,0,1.8,0,2,1.0,656.0,-0.63
True,1174632365,2512694,7,362,assessment,3,0,2.44,0,3,1.0,373293.0,-0.63
True,1171373117,13,7,215,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172119424,746307,7,215,assessment,1,1,1.0,1,1,0.5,13.0,-0.63
True,1172812525,693101,7,215,assessment,1,2,0.8,1,1,0.333333333333,373160.0,-0.63
False,1175867179,3054654,7,215,assessment,2,2,1.64,1,1,0.5,479807.0,-0.63
True,1171373745,623,7,367,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119660,745915,7,367,assessment,2,0,1.8,0,2,1.0,623.0,-0.63
True,1174632360,2512700,7,367,assessment,3,0,2.44,0,3,1.0,373269.0,-0.63
True,1171373749,623,7,353,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119665,745916,7,353,assessment,2,0,1.8,0,2,1.0,623.0,-0.63
False,1174632353,2512688,7,353,assessment,3,0,2.44,0,3,1.0,373269.5,-0.63
True,1171373155,18,7,348,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172119459,746304,7,348,assessment,1,1,1.0,1,1,0.5,18.0,-0.63
False,1172812667,693208,7,348,assessment,1,2,0.8,1,1,0.333333333333,373161.0,-0.63
True,1174632429,1819762,7,348,assessment,1,3,0.64,2,1,0.25,479843.333333,-0.63
True,1177424109,2791680,7,348,assessment,2,3,1.512,2,1,0.4,814823.0,-0.63
True,1171373158,13,7,222,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172119439,746281,7,222,assessment,1,1,1.0,1,1,0.5,13.0,-0.63
True,1174632104,2512665,7,222,assessment,2,1,1.8,1,2,0.666666666667,373147.0,-0.63
True,1177424094,2791990,7,222,assessment,3,1,2.44,1,3,0.75,1086319.66667,-0.63
False,1171373759,609,7,223,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172119656,745897,7,223,assessment,1,1,0.8,1,1,0.5,609.0,-0.63
False,1174632343,2512687,7,223,assessment,1,2,0.64,2,1,0.333333333333,373253.0,-0.63
True,1172119564,746403,7,229,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174632264,3259091,7,232,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171373203,16,7,350,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172119433,746230,7,350,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
True,1174632090,2512657,7,350,assessment,2,1,1.8,1,2,0.666666666667,373123.0,-0.63
True,1177424066,2791976,7,350,assessment,3,1,2.44,1,3,0.75,1086301.0,-0.63
True,1171373788,595,7,230,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119650,745862,7,230,assessment,2,0,1.8,0,2,1.0,595.0,-0.63
False,1174632338,2512688,7,230,assessment,3,0,2.44,0,3,1.0,373228.5,-0.63
True,1171373791,593,7,355,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119644,745853,7,355,assessment,2,0,1.8,0,2,1.0,593.0,-0.63
True,1174632347,2512703,7,355,assessment,3,0,2.44,0,3,1.0,373223.0,-0.63
True,1172119567,746357,7,345,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171373234,16,7,213,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172119416,746182,7,213,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
True,1172812494,693078,7,213,assessment,1,2,0.8,1,1,0.333333333333,373099.0,-0.63
False,1175867162,3054668,7,213,assessment,2,2,1.64,1,1,0.5,479758.666667,-0.63
False,1174632274,3259052,7,352,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119569,746343,7,366,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171373795,557,7,347,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119640,745845,7,347,assessment,2,0,1.8,0,2,1.0,557.0,-0.63
True,1174632330,2512690,7,347,assessment,3,0,2.44,0,3,1.0,373201.0,-0.63
True,1174632278,3259037,7,361,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812607,693759,7,269,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812601,693748,7,277,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172118876,15,7,280,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172119407,531,7,280,assessment,1,1,1.0,1,1,0.5,15.0,-0.63
True,1172812653,693246,7,280,assessment,2,1,1.8,1,2,0.666666666667,273.0,-0.63
False,1175867042,3054389,7,280,assessment,3,1,2.44,1,3,0.75,231264.0,-0.63
True,1176361972,4243106,7,272,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361966,4243095,7,282,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172119275,389,7,274,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174632180,2512905,7,274,assessment,1,1,0.8,1,1,0.5,389.0,-0.63
True,1172119281,391,7,284,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1174632205,2512924,7,284,assessment,2,0,1.8,0,2,1.0,391.0,-0.63
True,1172118912,13,7,290,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812444,693532,7,290,assessment,1,1,1.0,1,1,0.5,13.0,-0.63
True,1175867117,3054673,7,290,assessment,2,1,1.8,1,2,0.666666666667,346772.5,-0.63
True,1172812575,693670,7,287,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172119300,391,7,288,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1174632196,2512896,7,288,assessment,1,1,0.8,1,1,0.5,391.0,-0.63
True,1176361878,4242961,7,289,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812615,693695,7,281,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172118953,19,7,291,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812121,693168,7,291,assessment,1,1,1.0,1,1,0.5,19.0,-0.63
True,1175867071,3054950,7,291,assessment,2,1,1.8,1,2,0.666666666667,346593.5,-0.63
True,1176361985,4243044,7,283,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172119345,398,7,368,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174632212,2512867,7,368,assessment,1,1,0.8,1,1,0.5,398.0,-0.63
False,1172119351,389,7,286,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174632173,2512822,7,286,assessment,1,1,0.8,1,1,0.5,389.0,-0.63
True,1172812612,693644,7,254,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172118993,18,7,273,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172119051,58,7,273,assessment,0,2,0.0,2,0,0.0,18.0,-0.63
False,1172812158,693107,7,273,assessment,1,2,1.0,2,1,0.333333333333,38.0,-0.63
False,1174632233,1820075,7,273,assessment,1,3,0.8,2,1,0.25,231061.0,-0.63
False,1176361865,1729632,7,273,assessment,1,4,0.64,2,1,0.2,628314.5,-0.63
True,1172118996,14,7,261,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812624,693628,7,261,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1175867141,3054517,7,261,assessment,2,1,1.8,1,2,0.666666666667,346821.0,-0.63
True,1176361960,4242974,7,256,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119385,383,7,259,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174632167,2512782,7,259,assessment,2,0,1.8,0,2,1.0,383.0,-0.63
True,1172119043,20,7,236,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172812460,693417,7,236,assessment,1,1,1.0,1,1,0.5,20.0,-0.63
True,1174632257,1819797,7,236,assessment,1,2,0.8,1,1,0.333333333333,346718.5,-0.63
True,1177424037,2791780,7,236,assessment,2,2,1.64,1,1,0.5,837744.666667,-0.63
False,1172812188,693155,7,279,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361892,3549704,7,279,assessment,1,1,0.8,1,1,0.5,693155.0,-0.63
True,1172812192,693153,7,268,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361951,3549759,7,268,assessment,2,0,1.8,0,2,1.0,693153.0,-0.63
True,1172812604,693549,7,245,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812618,693555,7,235,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361956,4242885,7,248,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119097,19,7,242,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812137,693040,7,242,assessment,1,1,1.0,1,1,0.5,19.0,-0.63
True,1175867048,3054911,7,242,assessment,2,1,1.8,1,2,0.666666666667,346529.5,-0.63
True,1176361976,4242893,7,237,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812200,693110,7,251,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361922,3549722,7,251,assessment,2,0,1.8,0,2,1.0,693110.0,-0.63
True,1172119133,17,7,241,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812149,693016,7,241,assessment,1,1,1.0,1,1,0.5,17.0,-0.63
False,1175867061,3054912,7,241,assessment,2,1,1.8,1,2,0.666666666667,346516.5,-0.63
True,1172119139,15,7,243,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812141,693002,7,243,assessment,1,1,1.0,1,1,0.5,15.0,-0.63
True,1175867096,3054955,7,243,assessment,2,1,1.8,1,2,0.666666666667,346508.5,-0.63
True,1172119167,18,7,266,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812486,693319,7,266,assessment,1,1,1.0,1,1,0.5,18.0,-0.63
False,1175867085,3054599,7,266,assessment,2,1,1.8,1,2,0.666666666667,346668.5,-0.63
True,1172119200,23,7,255,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812637,693437,7,255,assessment,1,1,1.0,1,1,0.5,23.0,-0.63
True,1175867134,3054497,7,255,assessment,2,1,1.8,1,2,0.666666666667,346730.0,-0.63
True,1172119205,18,7,249,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812279,693074,7,249,assessment,1,1,1.0,1,1,0.5,18.0,-0.63
False,1175867112,3054833,7,249,assessment,2,1,1.8,1,2,0.666666666667,346546.0,-0.63
True,1172812208,693012,7,271,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361933,3549725,7,271,assessment,2,0,1.8,0,2,1.0,693012.0,-0.63
True,1172812214,692995,7,258,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1176361911,3549697,7,258,assessment,2,0,1.8,0,2,1.0,692995.0,-0.63
True,1172812629,693406,7,252,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119249,19,7,247,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812578,693329,7,247,assessment,1,1,1.0,1,1,0.5,19.0,-0.63
True,1175867122,3054544,7,247,assessment,2,1,1.8,1,2,0.666666666667,346674.0,-0.63
True,1172119254,16,7,292,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172812107,692853,7,292,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
False,1174632226,1820119,7,292,assessment,1,2,0.8,1,1,0.333333333333,346434.5,-0.63
False,1176361856,1729630,7,292,assessment,1,3,0.64,2,1,0.25,837662.666667,-0.63
True,1176361981,4242736,7,257,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1172812222,692961,7,260,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361873,3549651,7,260,assessment,1,1,0.8,1,1,0.5,692961.0,-0.63
True,1172812225,692961,7,250,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1176361945,3549720,7,250,assessment,2,0,1.8,0,2,1.0,692961.0,-0.63
True,1172812632,693342,7,270,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812230,692921,7,294,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361918,3549688,7,294,assessment,2,0,1.8,0,2,1.0,692921.0,-0.63
True,1176361989,4242674,7,275,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172119358,28,7,262,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812544,693186,7,262,assessment,1,1,1.0,1,1,0.5,28.0,-0.63
True,1175867092,3054548,7,262,assessment,2,1,1.8,1,2,0.666666666667,346607.0,-0.63
True,1172812239,692877,7,278,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1176361886,3549647,7,278,assessment,2,0,1.8,0,2,1.0,692877.0,-0.63
True,1172119389,12,7,234,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1172812171,692782,7,234,assessment,1,1,1.0,1,1,0.5,12.0,-0.63
True,1174632245,1820074,7,234,assessment,1,2,0.8,1,1,0.333333333333,346397.0,-0.63
True,1177424031,2791786,7,234,assessment,2,2,1.64,1,1,0.5,837622.666667,-0.63
True,1172119492,96,7,267,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812598,693106,7,267,assessment,1,1,1.0,1,1,0.5,96.0,-0.63
True,1175867148,3054550,7,267,assessment,2,1,1.8,1,2,0.666666666667,346601.0,-0.63
True,1172812244,692844,7,240,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361898,3549654,7,240,assessment,2,0,1.8,0,2,1.0,692844.0,-0.63
True,1176360329,3548541,7,304,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172811805,11,7,317,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1172812075,270,7,317,assessment,1,1,1.0,1,1,0.5,11.0,-0.63
False,1175866983,3054908,7,317,assessment,2,1,1.8,1,2,0.666666666667,140.5,-0.63
True,1176360292,3548493,7,305,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1175867296,3055482,7,308,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172811833,11,7,321,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175867127,3055294,7,321,assessment,1,1,1.0,1,1,0.5,11.0,-0.63
False,1175867305,3055479,7,312,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360296,3548467,7,338,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360319,3548481,7,333,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1175867310,3055465,7,324,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1175867314,3055461,7,341,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360382,3548522,7,314,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172811882,14,7,339,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866972,3055090,7,339,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1172811886,11,7,318,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866908,3055022,7,318,assessment,1,1,1.0,1,1,0.5,11.0,-0.63
True,1175867317,3055426,7,319,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361756,3549862,7,320,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172811917,12,7,322,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175867031,3055114,7,322,assessment,1,1,1.0,1,1,0.5,12.0,-0.63
True,1176360300,3548392,7,307,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1175867327,3055403,7,328,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1175867337,3055401,7,325,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1175867342,3055403,7,311,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360356,3548414,7,295,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360344,3548398,7,330,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172811971,16,7,296,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866990,3055019,7,296,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
False,1175867354,3055379,7,302,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360195,3548218,7,337,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360349,3548362,7,327,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361775,3549784,7,326,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360204,3548206,7,303,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360396,3548377,7,297,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360214,3548188,7,332,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360227,3548194,7,335,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361763,3549722,7,340,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360238,3548185,7,301,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1172812129,58,7,313,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175867006,3054877,7,313,assessment,1,1,1.0,1,1,0.5,58.0,-0.63
True,1176361779,3052619,7,420,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309184,17,7,404,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175866920,2557736,7,404,assessment,1,1,1.0,1,1,0.5,17.0,-0.63
True,1176360340,3051167,7,398,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309207,13,7,401,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1173309723,516,7,401,assessment,1,1,1.0,1,1,0.5,13.0,-0.63
False,1175866948,2557225,7,401,assessment,1,2,0.8,1,1,0.333333333333,264.5,-0.63
True,1176362032,495084,7,401,assessment,1,3,0.64,2,1,0.25,852584.666667,-0.63
True,1173309217,14,7,371,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1173309410,193,7,371,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1173309712,302,7,371,assessment,1,2,0.8,1,1,0.333333333333,103.5,-0.63
True,1175866953,2557241,7,371,assessment,2,2,1.64,1,1,0.5,169.666666667,-0.63
True,1173309595,383,7,385,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1176361808,3052213,7,385,assessment,2,0,1.8,0,2,1.0,383.0,-0.63
True,1173309237,12,7,440,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175866849,2557612,7,440,assessment,1,1,1.0,1,1,0.5,12.0,-0.63
True,1176360309,3051080,7,373,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360304,3051071,7,438,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309671,416,7,397,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361830,3052159,7,397,assessment,2,0,1.8,0,2,1.0,416.0,-0.63
True,1173309679,419,7,377,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361834,3052155,7,377,assessment,2,0,1.8,0,2,1.0,419.0,-0.63
True,1173309685,421,7,389,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361839,3052154,7,389,assessment,2,0,1.8,0,2,1.0,421.0,-0.63
True,1176361768,3052501,7,403,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309290,16,7,396,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866880,2557590,7,396,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
True,1176362018,495138,7,396,assessment,1,2,0.8,1,1,0.333333333333,1278803.0,-0.63
True,1176360336,3051055,7,382,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309697,398,7,437,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361814,3052117,7,437,assessment,2,0,1.8,0,2,1.0,398.0,-0.63
True,1173309707,400,7,417,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1176361824,3052117,7,417,assessment,2,0,1.8,0,2,1.0,400.0,-0.63
True,1173309331,14,7,402,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866929,2557598,7,402,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
False,1176362040,495111,7,402,assessment,1,2,0.8,1,1,0.333333333333,1278806.0,-0.63
False,1173309342,18,7,386,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1173309364,22,7,386,assessment,0,2,0.0,2,0,0.0,18.0,-0.63
True,1173309735,371,7,386,assessment,1,2,1.0,2,1,0.333333333333,20.0,-0.63
False,1175866889,2557154,7,386,assessment,2,2,1.8,2,2,0.5,137.0,-0.63
True,1176362013,495124,7,386,assessment,2,3,1.44,2,2,0.4,639391.25,-0.63
True,1176360373,3051045,7,418,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360361,3051004,7,442,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360248,3050887,7,428,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309381,11,7,414,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175866856,2557475,7,414,assessment,1,1,1.0,1,1,0.5,11.0,-0.63
True,1176360254,3050869,7,431,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309415,23,7,435,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175867013,2557598,7,435,assessment,1,1,1.0,1,1,0.5,23.0,-0.63
False,1173309424,21,7,416,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1173309487,63,7,416,assessment,0,2,0.0,2,0,0.0,21.0,-0.63
False,1175867021,2557534,7,416,assessment,1,2,1.0,2,1,0.333333333333,42.0,-0.63
True,1173309458,24,7,400,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175867001,2557543,7,400,assessment,1,1,1.0,1,1,0.5,24.0,-0.63
True,1173309463,14,7,436,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175866866,2557403,7,436,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1176360258,3050792,7,407,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361794,3052320,7,413,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361790,3052310,7,408,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360264,3050766,7,390,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176361783,3052274,7,422,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309535,19,7,423,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1174632562,1323027,7,423,assessment,1,1,1.0,1,1,0.5,19.0,-0.63
True,1177226235,2593673,7,423,assessment,2,1,1.8,1,2,0.666666666667,661523.0,-0.63
True,1173309541,16,7,393,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1174632551,1323010,7,393,assessment,1,1,1.0,1,1,0.5,16.0,-0.63
True,1176361800,1729249,7,393,assessment,1,2,0.8,1,1,0.333333333333,661513.0,-0.63
True,1176360269,3050723,7,381,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360325,3050775,7,380,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360314,3050760,7,379,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309570,10,7,432,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866961,2557391,7,432,assessment,1,1,1.0,1,1,0.5,10.0,-0.63
False,1176362057,495096,7,432,assessment,1,2,0.8,1,1,0.333333333333,1278700.5,-0.63
True,1176360277,3050699,7,419,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360281,3050701,7,399,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360367,3050780,7,376,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360388,3050799,7,391,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1176360286,3050687,7,394,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1173309646,29,7,378,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866939,2557293,7,378,assessment,1,1,1.0,1,1,0.5,29.0,-0.63
False,1176362050,495111,7,378,assessment,1,2,0.8,1,1,0.333333333333,1278661.0,-0.63
True,1173309655,27,7,430,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1174632483,1322828,7,430,assessment,1,1,1.0,1,1,0.5,27.0,-0.63
False,1177226220,2593737,7,430,assessment,2,1,1.8,1,2,0.666666666667,661427.5,-0.63
True,1173309659,21,7,421,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1174632510,1322851,7,421,assessment,1,1,1.0,1,1,0.5,21.0,-0.63
True,1177226229,2593719,7,421,assessment,2,1,1.8,1,2,0.666666666667,661436.0,-0.63
True,1174631709,15,7,499,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1177226109,2594400,7,499,assessment,1,1,1.0,1,1,0.5,15.0,-0.63
True,1177424164,2792440,7,457,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1177424190,2792454,7,468,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174631759,14,7,458,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1176362004,1730245,7,458,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
False,1177424214,2792464,7,487,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174631803,20,7,484,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226172,2594369,7,484,assessment,1,1,1.0,1,1,0.5,20.0,-0.63
True,1177424228,2792434,7,490,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174631828,13,7,497,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1174632055,227,7,497,assessment,1,1,1.0,1,1,0.5,13.0,-0.63
False,1177226151,2594096,7,497,assessment,2,1,1.8,1,2,0.666666666667,120.0,-0.63
True,1174631831,10,7,486,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1177226089,2594258,7,486,assessment,1,1,1.0,1,1,0.5,10.0,-0.63
True,1176359923,1728084,7,471,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1174631875,14,7,483,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226176,2594301,7,483,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1174631904,12,7,454,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1176361847,1729943,7,454,assessment,1,1,1.0,1,1,0.5,12.0,-0.63
True,1174631938,22,7,502,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226167,2594229,7,502,assessment,1,1,1.0,1,1,0.5,22.0,-0.63
True,1174631943,18,7,472,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226093,2594150,7,472,assessment,1,1,1.0,1,1,0.5,18.0,-0.63
True,1174631948,12,7,456,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1177226082,2594134,7,456,assessment,1,1,1.0,1,1,0.5,12.0,-0.63
True,1174632010,20,7,444,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226162,2594152,7,444,assessment,1,1,1.0,1,1,0.5,20.0,-0.63
True,1174632020,14,7,474,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1177226128,2594108,7,474,assessment,1,1,1.0,1,1,0.5,14.0,-0.63
True,1175866488,20,7,590,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1175866494,16,7,607,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1175866528,34,7,607,assessment,0,2,0.0,2,0,0.0,16.0,-0.63
False,1175866789,261,7,607,assessment,1,2,1.0,2,1,0.333333333333,25.0,-0.63
