outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time
True,1170846341,19,8,20,assessment,6,0,3.68928,0,6,1.0,23.4,-0.63
True,1170846357,16,8,20,assessment,7,0,3.951424,0,7,1.0,22.6666666667,-0.63
True,1170846385,28,8,20,assessment,8,0,4.1611392,0,8,1.0,21.7142857143,-0.63
True,1170846406,21,8,20,assessment,9,0,4.32891136,0,9,1.0,22.5,-0.63
True,1170846421,15,8,20,assessment,10,0,4.463129088,0,10,1.0,22.3333333333,-0.63
True,1170846454,33,8,20,assessment,11,0,4.5705032704,0,11,1.0,21.6,-0.63
True,1170846472,18,8,20,assessment,12,0,4.65640261632,0,12,1.0,22.6363636364,-0.63
True,1170846491,19,8,20,assessment,13,0,4.72512209306,0,13,1.0,22.25,-0.63
True,1170846510,19,8,20,assessment,14,0,4.78009767444,0,14,1.0,22.0,-0.63
True,1170846525,15,8,20,assessment,15,0,4.82407813956,0,15,1.0,21.7857142857,-0.63
True,1170846539,14,8,20,assessment,16,0,4.85926251164,0,16,1.0,21.3333333333,-0.63
True,1170846554,15,8,20,assessment,17,0,4.88741000932,0,17,1.0,20.875,-0.63
True,1170846568,14,8,20,assessment,18,0,4.90992800745,0,18,1.0,20.5294117647,-0.63
True,1170846580,12,8,20,assessment,19,0,4.92794240596,0,19,1.0,20.1666666667,-0.63
True,1170846611,31,8,20,assessment,20,0,4.94235392477,0,20,1.0,19.7368421053,-0.63
True,1170846626,15,8,20,assessment,21,0,4.95388313982,0,21,1.0,20.3,-0.63
True,1170846647,21,8,20,assessment,22,0,4.96310651185,0,22,1.0,20.0476190476,-0.63
True,1170846662,15,8,20,assessment,23,0,4.97048520948,0,23,1.0,20.0909090909,-0.63
True,1170846676,14,8,20,assessment,24,0,4.97638816759,0,24,1.0,19.8695652174,-0.63
False,1170846722,46,8,20,assessment,25,0,4.98111053407,0,25,1.0,19.625,-0.63
True,1171463872,617150,8,20,assessment,25,1,3.98488842725,1,25,0.961538461538,20.68,-0.63
True,1171463889,17,8,20,assessment,26,1,4.1879107418,1,25,0.962962962963,23756.4230769,-0.63
True,1171463908,19,8,20,assessment,27,1,4.35032859344,1,25,0.964285714286,22877.1851852,-0.63
True,1171463927,19,8,20,assessment,28,1,4.48026287475,1,25,0.965517241379,22060.8214286,-0.63
True,1171463946,19,8,20,assessment,29,1,4.5842102998,1,25,0.966666666667,21300.7586207,-0.63
True,1171463966,20,8,20,assessment,30,1,4.66736823984,1,25,0.967741935484,20591.3666667,-0.63
True,1171463980,14,8,20,assessment,31,1,4.73389459187,1,25,0.96875,19927.7741935,-0.63
True,1171463998,18,8,20,assessment,32,1,4.7871156735,1,25,0.969696969697,19305.46875,-0.63
True,1170846233,19,8,5,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1170846258,25,8,5,assessment,2,0,1.8,0,2,1.0,19.0,-0.63
True,1170846287,29,8,5,assessment,3,0,2.44,0,3,1.0,22.0,-0.63
True,1170846306,19,8,5,assessment,4,0,2.952,0,4,1.0,24.3333333333,-0.63
True,1170846329,23,8,5,assessment,5,0,3.3616,0,5,1.0,23.0,-0.63
True,1170846343,14,8,5,assessment,6,0,3.68928,0,6,1.0,23.0,-0.63
True,1170846361,18,8,5,assessment,7,0,3.951424,0,7,1.0,21.5,-0.63
True,1170846387,26,8,5,assessment,8,0,4.1611392,0,8,1.0,21.0,-0.63
True,1170846408,21,8,5,assessment,9,0,4.32891136,0,9,1.0,21.625,-0.63
True,1170846425,17,8,5,assessment,10,0,4.463129088,0,10,1.0,21.5555555556,-0.63
True,1170846457,32,8,5,assessment,11,0,4.5705032704,0,11,1.0,21.1,-0.63
True,1170846479,22,8,5,assessment,12,0,4.65640261632,0,12,1.0,22.0909090909,-0.63
True,1170846496,17,8,5,assessment,13,0,4.72512209306,0,13,1.0,22.0833333333,-0.63
True,1170846515,19,8,5,assessment,14,0,4.78009767444,0,14,1.0,21.6923076923,-0.63
True,1170846527,12,8,5,assessment,15,0,4.82407813956,0,15,1.0,21.5,-0.63
True,1170846540,13,8,5,assessment,16,0,4.85926251164,0,16,1.0,20.8666666667,-0.63
True,1170846556,16,8,5,assessment,17,0,4.88741000932,0,17,1.0,20.375,-0.63
True,1170846570,14,8,5,assessment,18,0,4.90992800745,0,18,1.0,20.1176470588,-0.63
True,1170846586,16,8,5,assessment,19,0,4.92794240596,0,19,1.0,19.7777777778,-0.63
True,1170846614,28,8,5,assessment,20,0,4.94235392477,0,20,1.0,19.5789473684,-0.63
True,1170846630,16,8,5,assessment,21,0,4.95388313982,0,21,1.0,20.0,-0.63
True,1170846649,19,8,5,assessment,22,0,4.96310651185,0,22,1.0,19.8095238095,-0.63
True,1170846664,15,8,5,assessment,23,0,4.97048520948,0,23,1.0,19.7727272727,-0.63
True,1170846680,16,8,5,assessment,24,0,4.97638816759,0,24,1.0,19.5652173913,-0.63
True,1171463876,617196,8,5,assessment,25,0,4.98111053407,0,25,1.0,19.4166666667,-0.63
True,1171463895,19,8,5,assessment,26,0,4.98488842725,0,26,1.0,24706.48,-0.63
True,1171463913,18,8,5,assessment,27,0,4.9879107418,0,27,1.0,23756.9615385,-0.63
True,1171463935,22,8,5,assessment,28,0,4.99032859344,0,28,1.0,22877.7407407,-0.63
True,1171463957,22,8,5,assessment,29,0,4.99226287475,0,29,1.0,22061.4642857,-0.63
True,1171463976,19,8,5,assessment,30,0,4.9938102998,0,30,1.0,21301.4827586,-0.63
True,1171463992,16,8,5,assessment,31,0,4.99504823984,0,31,1.0,20592.0666667,-0.63
False,1171464015,23,8,5,assessment,32,0,4.99603859187,0,32,1.0,19928.3225806,-0.63
True,1170846240,10,8,12,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1170846267,27,8,12,assessment,2,0,1.8,0,2,1.0,10.0,-0.63
True,1170846277,10,8,12,assessment,2,1,1.44,1,2,0.666666666667,18.5,-0.63
True,1170846292,15,8,12,assessment,3,1,2.152,1,2,0.75,15.6666666667,-0.63
True,1170846309,17,8,12,assessment,4,1,2.7216,1,2,0.8,15.5,-0.63
True,1170846324,15,8,12,assessment,5,1,3.17728,1,3,0.833333333333,15.8,-0.63
True,1170846340,16,8,12,assessment,6,1,3.541824,1,4,0.857142857143,15.6666666667,-0.63
True,1170846355,15,8,12,assessment,7,1,3.8334592,1,5,0.875,15.7142857143,-0.63
False,1170846375,20,8,12,assessment,8,1,4.06676736,1,6,0.888888888889,15.625,-0.63
True,1170846389,14,8,12,assessment,8,2,3.253413888,1,6,0.8,16.1111111111,-0.63
True,1170846402,13,8,12,assessment,9,2,3.6027311104,1,6,0.818181818182,15.9,-0.63
True,1170846417,15,8,12,assessment,10,2,3.88218488832,1,6,0.833333333333,15.6363636364,-0.63
True,1170846443,26,8,12,assessment,11,2,4.10574791066,1,6,0.846153846154,15.5833333333,-0.63
True,1170846461,18,8,12,assessment,12,2,4.28459832852,1,6,0.857142857143,16.3846153846,-0.63
True,1170846477,16,8,12,assessment,13,2,4.42767866282,1,6,0.866666666667,16.5,-0.63
True,1170846494,17,8,12,assessment,14,2,4.54214293026,1,6,0.875,16.4666666667,-0.63
True,1170846508,14,8,12,assessment,15,2,4.6337143442,1,7,0.882352941176,16.5,-0.63
True,1170846522,14,8,12,assessment,16,2,4.70697147536,1,8,0.888888888889,16.3529411765,-0.63
True,1170846535,13,8,12,assessment,17,2,4.76557718029,1,9,0.894736842105,16.2222222222,-0.63
True,1170846548,13,8,12,assessment,18,2,4.81246174423,1,10,0.9,16.0526315789,-0.63
True,1170846562,14,8,12,assessment,19,2,4.84996939539,1,11,0.904761904762,15.9,-0.63
True,1170846575,13,8,12,assessment,20,2,4.87997551631,1,12,0.909090909091,15.8095238095,-0.63
False,1170846600,25,8,12,assessment,21,2,4.90398041305,1,13,0.913043478261,15.6818181818,-0.63
True,1170846617,17,8,12,assessment,21,3,3.92318433044,1,13,0.875,16.0869565217,-0.63
True,1170846628,11,8,12,assessment,22,3,4.13854746435,1,13,0.88,16.125,-0.63
True,1170846644,16,8,12,assessment,23,3,4.31083797148,1,13,0.884615384615,15.92,-0.63
True,1170846657,13,8,12,assessment,24,3,4.44867037718,1,13,0.888888888889,15.9230769231,-0.63
True,1170846672,15,8,12,assessment,25,3,4.55893630175,1,13,0.892857142857,15.8148148148,-0.63
True,1170846685,13,8,12,assessment,26,3,4.6471490414,1,13,0.896551724138,15.7857142857,-0.63
True,1171463868,617183,8,12,assessment,27,3,4.71771923312,1,13,0.9,15.6896551724,-0.63
True,1171463880,12,8,12,assessment,28,3,4.77417538649,1,13,0.903225806452,20587.9333333,-0.63
True,1171463891,11,8,12,assessment,29,3,4.8193403092,1,13,0.90625,19924.1935484,-0.63
True,1171463904,13,8,12,assessment,30,3,4.85547224736,1,13,0.909090909091,19301.90625,-0.63
True,1171463920,16,8,12,assessment,31,3,4.88437779789,1,13,0.911764705882,18717.3939394,-0.63
True,1171463933,13,8,12,assessment,32,3,4.90750223831,1,13,0.914285714286,18167.3529412,-0.63
True,1171463948,15,8,12,assessment,33,3,4.92600179065,1,13,0.916666666667,17648.6571429,-0.63
True,1171463959,11,8,12,assessment,34,3,4.94080143252,1,13,0.918918918919,17158.8333333,-0.63
True,1171463972,13,8,12,assessment,35,3,4.95264114601,1,14,0.921052631579,16695.3783784,-0.63
True,1171463986,14,8,12,assessment,36,3,4.96211291681,1,15,0.923076923077,16256.3684211,-0.63
True,1171464000,14,8,12,assessment,37,3,4.96969033345,1,16,0.925,15839.8974359,-0.63
True,1170846248,10,8,15,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1170846269,21,8,15,assessment,2,0,1.8,0,2,1.0,10.0,-0.63
True,1170846289,20,8,15,assessment,3,0,2.44,0,3,1.0,15.5,-0.63
True,1170846314,25,8,15,assessment,4,0,2.952,0,4,1.0,17.0,-0.63
True,1170846331,17,8,15,assessment,5,0,3.3616,0,5,1.0,19.0,-0.63
True,1170846345,14,8,15,assessment,6,0,3.68928,0,6,1.0,18.6,-0.63
True,1170846363,18,8,15,assessment,7,0,3.951424,0,7,1.0,17.8333333333,-0.63
True,1170846391,28,8,15,assessment,8,0,4.1611392,0,8,1.0,17.8571428571,-0.63
True,1170846413,22,8,15,assessment,9,0,4.32891136,0,9,1.0,19.125,-0.63
True,1170846445,32,8,15,assessment,10,0,4.463129088,0,10,1.0,19.4444444444,-0.63
True,1170846465,20,8,15,assessment,11,0,4.5705032704,0,11,1.0,20.7,-0.63
True,1170846481,16,8,15,assessment,12,0,4.65640261632,0,12,1.0,20.6363636364,-0.63
True,1170846502,21,8,15,assessment,13,0,4.72512209306,0,13,1.0,20.25,-0.63
True,1170846516,14,8,15,assessment,14,0,4.78009767444,0,14,1.0,20.3076923077,-0.63
True,1170846529,13,8,15,assessment,15,0,4.82407813956,0,15,1.0,19.8571428571,-0.63
True,1170846544,15,8,15,assessment,16,0,4.85926251164,0,16,1.0,19.4,-0.63
True,1170846558,14,8,15,assessment,17,0,4.88741000932,0,17,1.0,19.125,-0.63
True,1170846572,14,8,15,assessment,18,0,4.90992800745,0,18,1.0,18.8235294118,-0.63
True,1170846588,16,8,15,assessment,19,0,4.92794240596,0,19,1.0,18.5555555556,-0.63
True,1170846619,31,8,15,assessment,20,0,4.94235392477,0,20,1.0,18.4210526316,-0.63
True,1170846634,15,8,15,assessment,21,0,4.95388313982,0,21,1.0,19.05,-0.63
True,1170846652,18,8,15,assessment,22,0,4.96310651185,0,22,1.0,18.8571428571,-0.63
True,1170846666,14,8,15,assessment,23,0,4.97048520948,0,23,1.0,18.8181818182,-0.63
True,1170846683,17,8,15,assessment,24,0,4.97638816759,0,24,1.0,18.6086956522,-0.63
True,1171463874,617191,8,15,assessment,25,0,4.98111053407,0,25,1.0,18.5416666667,-0.63
True,1171463893,19,8,15,assessment,26,0,4.98488842725,0,26,1.0,24705.44,-0.63
True,1171463911,18,8,15,assessment,27,0,4.9879107418,0,27,1.0,23755.9615385,-0.63
True,1171463931,20,8,15,assessment,28,0,4.99032859344,0,28,1.0,22876.7777778,-0.63
True,1171463950,19,8,15,assessment,29,0,4.99226287475,0,29,1.0,22060.4642857,-0.63
True,1171463970,20,8,15,assessment,30,0,4.9938102998,0,30,1.0,21300.4137931,-0.63
True,1171463988,18,8,15,assessment,31,0,4.99504823984,0,31,1.0,20591.0666667,-0.63
True,1171464003,15,8,15,assessment,32,0,4.99603859187,0,32,1.0,19927.4193548,-0.63
True,1170846254,8,8,24,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1170846274,20,8,24,assessment,2,0,1.8,0,2,1.0,8.0,-0.63
True,1170846299,25,8,24,assessment,3,0,2.44,0,3,1.0,14.0,-0.63
True,1170846316,17,8,24,assessment,4,0,2.952,0,4,1.0,17.6666666667,-0.63
True,1170846333,17,8,24,assessment,5,0,3.3616,0,5,1.0,17.5,-0.63
True,1170846350,17,8,24,assessment,6,0,3.68928,0,6,1.0,17.4,-0.63
True,1170846365,15,8,24,assessment,7,0,3.951424,0,7,1.0,17.3333333333,-0.63
False,1170846395,30,8,24,assessment,8,0,4.1611392,0,8,1.0,17.0,-0.63
True,1170846411,16,8,24,assessment,8,1,3.32891136,1,8,0.888888888889,18.625,-0.63
True,1170846422,11,8,24,assessment,9,1,3.663129088,1,8,0.9,18.3333333333,-0.63
True,1170846452,30,8,24,assessment,10,1,3.9305032704,1,8,0.909090909091,17.6,-0.63
True,1170846470,18,8,24,assessment,11,1,4.14440261632,1,8,0.916666666667,18.7272727273,-0.63
True,1170846489,19,8,24,assessment,12,1,4.31552209306,1,8,0.923076923077,18.6666666667,-0.63
True,1170846506,17,8,24,assessment,13,1,4.45241767444,1,8,0.928571428571,18.6923076923,-0.63
True,1170846520,14,8,24,assessment,14,1,4.56193413956,1,8,0.933333333333,18.5714285714,-0.63
True,1170846537,17,8,24,assessment,15,1,4.64954731164,1,8,0.9375,18.2666666667,-0.63
True,1170846550,13,8,24,assessment,16,1,4.71963784932,1,8,0.941176470588,18.1875,-0.63
True,1170846566,16,8,24,assessment,17,1,4.77571027945,1,9,0.944444444444,17.8823529412,-0.63
True,1170846578,12,8,24,assessment,18,1,4.82056822356,1,10,0.947368421053,17.7777777778,-0.63
True,1170846610,32,8,24,assessment,19,1,4.85645457885,1,11,0.95,17.4736842105,-0.63
True,1170846624,14,8,24,assessment,20,1,4.88516366308,1,12,0.952380952381,18.2,-0.63
True,1170846642,18,8,24,assessment,21,1,4.90813093046,1,13,0.954545454545,18.0,-0.63
True,1170846659,17,8,24,assessment,22,1,4.92650474437,1,14,0.95652173913,18.0,-0.63
True,1170846673,14,8,24,assessment,23,1,4.9412037955,1,15,0.958333333333,17.9565217391,-0.63
True,1170846690,17,8,24,assessment,24,1,4.9529630364,1,16,0.96,17.7916666667,-0.63
True,1171463870,617180,8,24,assessment,25,1,4.96237042912,1,17,0.961538461538,17.76,-0.63
True,1171463885,15,8,24,assessment,26,1,4.96989634329,1,18,0.962962962963,23754.7692308,-0.63
True,1171463901,16,8,24,assessment,27,1,4.97591707464,1,19,0.964285714286,22875.5185185,-0.63
True,1171463922,21,8,24,assessment,28,1,4.98073365971,1,20,0.965517241379,22059.1071429,-0.63
False,1171463939,17,8,24,assessment,29,1,4.98458692777,1,21,0.966666666667,21299.1724138,-0.63
True,1171463955,16,8,24,assessment,29,2,3.98766954221,1,21,0.935483870968,20589.7666667,-0.63
True,1171463968,13,8,24,assessment,30,2,4.19013563377,1,21,0.9375,19926.0967742,-0.63
True,1171463982,14,8,24,assessment,31,2,4.35210850702,1,21,0.939393939394,19303.8125,-0.63
True,1171463996,14,8,24,assessment,32,2,4.48168680561,1,21,0.941176470588,18719.2727273,-0.63
True,1171464073,16,8,18,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464138,65,8,18,assessment,2,0,1.8,0,2,1.0,16.0,-0.63
False,1171464162,24,8,18,assessment,3,0,2.44,0,3,1.0,40.5,-0.63
False,1171464174,12,8,18,assessment,3,1,1.952,1,3,0.75,35.0,-0.63
False,1171464186,12,8,18,assessment,3,2,1.5616,2,3,0.6,29.25,-0.63
True,1171464193,7,8,18,assessment,3,3,1.24928,3,3,0.5,25.8,-0.63
False,1171464217,24,8,18,assessment,4,3,1.999424,3,3,0.571428571429,22.6666666667,-0.63
True,1171464223,6,8,18,assessment,4,4,1.5995392,3,3,0.5,22.8571428571,-0.63
True,1171464236,13,8,18,assessment,5,4,2.27963136,3,3,0.555555555556,20.75,-0.63
False,1171464259,23,8,18,assessment,6,4,2.823705088,3,3,0.6,19.8888888889,-0.63
False,1171464293,34,8,18,assessment,6,5,2.2589640704,3,3,0.545454545455,20.2,-0.63
False,1171464318,25,8,18,assessment,6,6,1.80717125632,3,3,0.5,21.4545454545,-0.63
True,1171464324,6,8,18,assessment,6,7,1.44573700506,3,3,0.461538461538,21.75,-0.63
True,1171464797,473,8,18,assessment,7,7,2.15658960404,3,3,0.5,20.5384615385,-0.63
True,1171464812,15,8,18,assessment,8,7,2.72527168324,3,3,0.533333333333,52.8571428571,-0.63
False,1171464824,12,8,18,assessment,9,7,3.18021734659,3,3,0.5625,50.3333333333,-0.63
True,1171464833,9,8,18,assessment,9,8,2.54417387727,3,3,0.529411764706,47.9375,-0.63
True,1171464845,12,8,18,assessment,10,8,3.03533910182,3,3,0.555555555556,45.6470588235,-0.63
False,1171464877,32,8,18,assessment,11,8,3.42827128145,3,3,0.578947368421,43.7777777778,-0.63
True,1171464889,12,8,18,assessment,11,9,2.74261702516,3,3,0.55,43.1578947368,-0.63
True,1171464902,13,8,18,assessment,12,9,3.19409362013,3,3,0.571428571429,41.6,-0.63
True,1171464917,15,8,18,assessment,13,9,3.5552748961,3,3,0.590909090909,40.2380952381,-0.63
True,1171464929,12,8,18,assessment,14,9,3.84421991688,3,3,0.608695652174,39.0909090909,-0.63
True,1171464943,14,8,18,assessment,15,9,4.07537593351,3,4,0.625,37.9130434783,-0.63
True,1171464955,12,8,18,assessment,16,9,4.26030074681,3,5,0.64,36.9166666667,-0.63
True,1171464966,11,8,18,assessment,17,9,4.40824059744,3,6,0.653846153846,35.92,-0.63
True,1171464978,12,8,18,assessment,18,9,4.52659247796,3,7,0.666666666667,34.9615384615,-0.63
True,1171464987,9,8,18,assessment,19,9,4.62127398236,3,8,0.678571428571,34.1111111111,-0.63
True,1171464998,11,8,18,assessment,20,9,4.69701918589,3,9,0.689655172414,33.2142857143,-0.63
True,1171465007,9,8,18,assessment,21,9,4.75761534871,3,10,0.7,32.4482758621,-0.63
True,1171465020,13,8,18,assessment,22,9,4.80609227897,3,11,0.709677419355,31.6666666667,-0.63
True,1171464076,14,8,16,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464129,53,8,16,assessment,2,0,1.8,0,2,1.0,14.0,-0.63
True,1171464147,18,8,16,assessment,3,0,2.44,0,3,1.0,33.5,-0.63
True,1171464177,30,8,16,assessment,4,0,2.952,0,4,1.0,28.3333333333,-0.63
True,1171464225,48,8,16,assessment,5,0,3.3616,0,5,1.0,28.75,-0.63
True,1171464807,582,8,16,assessment,6,0,3.68928,0,6,1.0,32.6,-0.63
True,1171464837,30,8,16,assessment,7,0,3.951424,0,7,1.0,124.166666667,-0.63
True,1171464899,62,8,16,assessment,8,0,4.1611392,0,8,1.0,110.714285714,-0.63
True,1171464933,34,8,16,assessment,9,0,4.32891136,0,9,1.0,104.625,-0.63
True,1171464963,30,8,16,assessment,10,0,4.463129088,0,10,1.0,96.7777777778,-0.63
True,1171464988,25,8,16,assessment,11,0,4.5705032704,0,11,1.0,90.1,-0.63
True,1171465018,30,8,16,assessment,12,0,4.65640261632,0,12,1.0,84.1818181818,-0.63
True,1171464078,8,8,27,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464134,56,8,27,assessment,2,0,1.8,0,2,1.0,8.0,-0.63
True,1171464153,19,8,27,assessment,3,0,2.44,0,3,1.0,32.0,-0.63
True,1171464196,43,8,27,assessment,4,0,2.952,0,4,1.0,27.6666666667,-0.63
True,1171464231,35,8,27,assessment,5,0,3.3616,0,5,1.0,31.5,-0.63
True,1171464810,579,8,27,assessment,6,0,3.68928,0,6,1.0,32.2,-0.63
False,1171464842,32,8,27,assessment,7,0,3.951424,0,7,1.0,123.333333333,-0.63
True,1171464884,42,8,27,assessment,7,1,3.1611392,1,7,0.875,110.285714286,-0.63
True,1171464919,35,8,27,assessment,8,1,3.52891136,1,7,0.888888888889,101.75,-0.63
True,1171464945,26,8,27,assessment,9,1,3.823129088,1,7,0.9,94.3333333333,-0.63
True,1171464968,23,8,27,assessment,10,1,4.0585032704,1,7,0.909090909091,87.5,-0.63
True,1171464995,27,8,27,assessment,11,1,4.24680261632,1,7,0.916666666667,81.6363636364,-0.63
True,1171465025,30,8,27,assessment,12,1,4.39744209306,1,7,0.923076923077,77.0833333333,-0.63
False,1171464105,19,8,14,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464109,4,8,14,assessment,1,1,0.8,1,1,0.5,19.0,-0.63
True,1171464141,32,8,14,assessment,2,1,1.64,1,1,0.666666666667,11.5,-0.63
False,1171464158,17,8,14,assessment,3,1,2.312,1,2,0.75,18.3333333333,-0.63
True,1171464168,10,8,14,assessment,3,2,1.8496,1,2,0.6,18.0,-0.63
False,1171464190,22,8,14,assessment,4,2,2.47968,1,2,0.666666666667,16.4,-0.63
False,1171464204,14,8,14,assessment,4,3,1.983744,1,2,0.571428571429,17.3333333333,-0.63
True,1171464211,7,8,14,assessment,4,4,1.5869952,2,2,0.5,16.8571428571,-0.63
True,1171464221,10,8,14,assessment,5,4,2.26959616,2,2,0.555555555556,15.625,-0.63
False,1171464233,12,8,14,assessment,6,4,2.815676928,2,2,0.6,15.0,-0.63
True,1171464238,5,8,14,assessment,6,5,2.2525415424,2,2,0.545454545455,14.7,-0.63
True,1171464246,8,8,14,assessment,7,5,2.80203323392,2,2,0.583333333333,13.8181818182,-0.63
False,1171464276,30,8,14,assessment,8,5,3.24162658714,2,2,0.615384615385,13.3333333333,-0.63
False,1171464310,34,8,14,assessment,8,6,2.59330126971,2,2,0.571428571429,14.6153846154,-0.63
True,1171464321,11,8,14,assessment,8,7,2.07464101577,2,2,0.533333333333,16.0,-0.63
False,1171464805,484,8,14,assessment,9,7,2.65971281261,2,2,0.5625,15.6666666667,-0.63
True,1171464814,9,8,14,assessment,9,8,2.12777025009,2,2,0.529411764706,44.9375,-0.63
True,1171464827,13,8,14,assessment,10,8,2.70221620007,2,2,0.555555555556,42.8235294118,-0.63
True,1171464836,9,8,14,assessment,11,8,3.16177296006,2,2,0.578947368421,41.1666666667,-0.63
False,1171464862,26,8,14,assessment,12,8,3.52941836805,2,3,0.6,39.4736842105,-0.63
True,1171464880,18,8,14,assessment,12,9,2.82353469444,2,3,0.571428571429,38.8,-0.63
True,1171464896,16,8,14,assessment,13,9,3.25882775555,2,3,0.590909090909,37.8095238095,-0.63
True,1171464910,14,8,14,assessment,14,9,3.60706220444,2,3,0.608695652174,36.8181818182,-0.63
True,1171464926,16,8,14,assessment,15,9,3.88564976355,2,3,0.625,35.8260869565,-0.63
True,1171464936,10,8,14,assessment,16,9,4.10851981084,2,4,0.64,35.0,-0.63
True,1171464948,12,8,14,assessment,17,9,4.28681584867,2,5,0.653846153846,34.0,-0.63
True,1171464959,11,8,14,assessment,18,9,4.42945267894,2,6,0.666666666667,33.1538461538,-0.63
True,1171464971,12,8,14,assessment,19,9,4.54356214315,2,7,0.678571428571,32.3333333333,-0.63
True,1171464980,9,8,14,assessment,20,9,4.63484971452,2,8,0.689655172414,31.6071428571,-0.63
True,1171464991,11,8,14,assessment,21,9,4.70787977162,2,9,0.7,30.8275862069,-0.63
True,1171465002,11,8,14,assessment,22,9,4.76630381729,2,10,0.709677419355,30.1666666667,-0.63
True,1171465016,14,8,14,assessment,23,9,4.81304305383,2,11,0.71875,29.5483870968,-0.63
True,1171465028,12,8,14,assessment,24,9,4.85043444307,2,12,0.727272727273,29.0625,-0.63
True,1171464107,7,8,17,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464142,35,8,17,assessment,2,0,1.8,0,2,1.0,7.0,-0.63
True,1171464165,23,8,17,assessment,3,0,2.44,0,3,1.0,21.0,-0.63
True,1171464208,43,8,17,assessment,4,0,2.952,0,4,1.0,21.6666666667,-0.63
True,1171464240,32,8,17,assessment,5,0,3.3616,0,5,1.0,27.0,-0.63
True,1171464819,579,8,17,assessment,6,0,3.68928,0,6,1.0,28.0,-0.63
True,1171464881,62,8,17,assessment,7,0,3.951424,0,7,1.0,119.833333333,-0.63
True,1171464921,40,8,17,assessment,8,0,4.1611392,0,8,1.0,111.571428571,-0.63
True,1171464957,36,8,17,assessment,9,0,4.32891136,0,9,1.0,102.625,-0.63
True,1171464982,25,8,17,assessment,10,0,4.463129088,0,10,1.0,95.2222222222,-0.63
True,1171465004,22,8,17,assessment,11,0,4.5705032704,0,11,1.0,88.2,-0.63
True,1171464125,9,8,8,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464145,20,8,8,assessment,2,0,1.8,0,2,1.0,9.0,-0.63
True,1171464170,25,8,8,assessment,3,0,2.44,0,3,1.0,14.5,-0.63
True,1171464219,49,8,8,assessment,4,0,2.952,0,4,1.0,18.0,-0.63
True,1171464244,25,8,8,assessment,5,0,3.3616,0,5,1.0,25.75,-0.63
True,1171464821,577,8,8,assessment,6,0,3.68928,0,6,1.0,25.6,-0.63
False,1171464892,71,8,8,assessment,7,0,3.951424,0,7,1.0,117.5,-0.63
False,1171464913,21,8,8,assessment,7,1,3.1611392,1,7,0.875,110.857142857,-0.63
True,1171464931,18,8,8,assessment,7,2,2.52891136,2,7,0.777777777778,99.625,-0.63
True,1171464952,21,8,8,assessment,8,2,3.023129088,2,7,0.8,90.5555555556,-0.63
True,1171464973,21,8,8,assessment,9,2,3.4185032704,2,7,0.818181818182,83.6,-0.63
True,1171464993,20,8,8,assessment,10,2,3.73480261632,2,7,0.833333333333,77.9090909091,-0.63
True,1171465011,18,8,8,assessment,11,2,3.98784209306,2,7,0.846153846154,73.0833333333,-0.63
True,1171464132,9,8,3,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171464151,19,8,3,assessment,2,0,1.8,0,2,1.0,9.0,-0.63
False,1171464182,31,8,3,assessment,3,0,2.44,0,3,1.0,14.0,-0.63
False,1171464199,17,8,3,assessment,3,1,1.952,1,3,0.75,19.6666666667,-0.63
True,1171464213,14,8,3,assessment,3,2,1.5616,2,3,0.6,19.0,-0.63
True,1171464228,15,8,3,assessment,4,2,2.24928,2,3,0.666666666667,18.0,-0.63
True,1171464242,14,8,3,assessment,5,2,2.799424,2,3,0.714285714286,17.5,-0.63
False,1171464801,559,8,3,assessment,6,2,3.2395392,2,3,0.75,17.0,-0.63
True,1171464818,17,8,3,assessment,6,3,2.59163136,2,3,0.666666666667,84.75,-0.63
True,1171464830,12,8,3,assessment,7,3,3.073305088,2,3,0.7,77.2222222222,-0.63
False,1171464871,41,8,3,assessment,8,3,3.4586440704,2,3,0.727272727273,70.7,-0.63
True,1171464887,16,8,3,assessment,8,4,2.76691525632,2,3,0.666666666667,68.0,-0.63
True,1171464906,19,8,3,assessment,9,4,3.21353220506,2,3,0.692307692308,63.6666666667,-0.63
True,1171464924,18,8,3,assessment,10,4,3.57082576404,2,3,0.714285714286,60.2307692308,-0.63
False,1171464940,16,8,3,assessment,11,4,3.85666061124,2,3,0.733333333333,57.2142857143,-0.63
True,1171464950,10,8,3,assessment,11,5,3.08532848899,2,3,0.6875,54.4666666667,-0.63
True,1171464961,11,8,3,assessment,12,5,3.46826279119,2,3,0.705882352941,51.6875,-0.63
