module_id,outcome,timestamp,duration,timestep,module_type,user_id
8bc251fb,FALSE,1158033533,2,2,assessment,ed69da5d
1b7195e0,FALSE,1158033662,32,2,assessment,ed69da5d
28d2f141,FALSE,1158033775,111,2,assessment,ed69da5d
ab469939,FALSE,1158033779,3,2,assessment,ed69da5d
9e45e873,FALSE,1158033796,2,2,assessment,ed69da5d
28d2f141,FALSE,1158033799,2,3,assessment,ed69da5d
1b7195e0,FALSE,1158033889,85,3,assessment,ed69da5d
5e5020df,FALSE,1158033891,2,1,assessment,ed69da5d
ef41d7ce,FALSE,1158033895,3,2,assessment,ed69da5d
792c075f,FALSE,1158033986,89,2,assessment,ed69da5d
597c46f9,TRUE,1158033993,5,2,assessment,ed69da5d
ab469939,FALSE,1158034735,727,3,assessment,ed69da5d
8bc251fb,FALSE,1158034744,7,3,assessment,ed69da5d
5b1b3555,TRUE,1158034750,3,2,assessment,ed69da5d
5e5020df,FALSE,1158034804,53,2,assessment,ed69da5d
9e45e873,FALSE,1158034812,5,3,assessment,ed69da5d
28d2f141,FALSE,1158034841,2,4,assessment,ed69da5d
1b7195e0,FALSE,1158034871,3,4,assessment,ed69da5d
9e45e873,FALSE,1158034876,3,4,assessment,ed69da5d
5e5020df,FALSE,1158034956,78,3,assessment,ed69da5d
ab469939,FALSE,1158034963,5,4,assessment,ed69da5d
c5720a76,FALSE,1158034971,6,1,assessment,ed69da5d
792c075f,FALSE,1158034981,3,3,assessment,ed69da5d
8bc251fb,FALSE,1158034985,2,4,assessment,ed69da5d
28d2f141,TRUE,1158034990,4,5,assessment,ed69da5d
1b7195e0,FALSE,1158034998,4,5,assessment,ed69da5d
ab469939,FALSE,1158035005,4,5,assessment,ed69da5d
5e5020df,FALSE,1158035009,2,4,assessment,ed69da5d
792c075f,FALSE,1158035015,2,4,assessment,ed69da5d
9e45e873,FALSE,1158035163,4,5,assessment,ed69da5d
792c075f,FALSE,1158035169,4,5,assessment,ed69da5d
1.83E+64,FALSE,1158035188,2,1,assessment,ed69da5d
c5720a76,FALSE,1158035195,3,2,assessment,ed69da5d
25a33760,FALSE,1158035204,2,1,assessment,ed69da5d
ab469939,TRUE,1158035217,6,6,assessment,ed69da5d
1b7195e0,FALSE,1158035227,6,6,assessment,ed69da5d
8bc251fb,FALSE,1158035233,4,5,assessment,ed69da5d
5e5020df,FALSE,1158035491,256,5,assessment,ed69da5d
792c075f,FALSE,1158035557,63,6,assessment,ed69da5d
1.83E+64,FALSE,1158035933,374,2,assessment,ed69da5d
c5720a76,FALSE,1158035936,1,3,assessment,ed69da5d
9e45e873,FALSE,1158035941,2,6,assessment,ed69da5d
5e5020df,FALSE,1158035943,1,6,assessment,ed69da5d
1b7195e0,FALSE,1158035947,1,7,assessment,ed69da5d
8bc251fb,FALSE,1158035950,2,6,assessment,ed69da5d
5e5020df,FALSE,1158036030,79,7,assessment,ed69da5d
9e45e873,FALSE,1158036032,1,7,assessment,ed69da5d
c5720a76,FALSE,1158036034,1,4,assessment,ed69da5d
1.83E+64,FALSE,1158036043,4,3,assessment,ed69da5d
9e45e873,TRUE,1158036049,5,8,assessment,ed69da5d
5e5020df,TRUE,1158036054,4,8,assessment,ed69da5d
8bc251fb,FALSE,1158036103,47,7,assessment,ed69da5d
1b7195e0,FALSE,1158036308,203,8,assessment,ed69da5d
1.83E+64,TRUE,1158036312,3,4,assessment,ed69da5d
792c075f,FALSE,1158036359,45,7,assessment,ed69da5d
1b7195e0,FALSE,1158036852,491,9,assessment,ed69da5d
8bc251fb,FALSE,1158036856,3,8,assessment,ed69da5d
8bc251fb,FALSE,1158036863,4,9,assessment,ed69da5d
1b7195e0,FALSE,1158036941,76,10,assessment,ed69da5d
792c075f,FALSE,1158036954,11,8,assessment,ed69da5d
c5720a76,FALSE,1158036959,2,5,assessment,ed69da5d
8bc251fb,FALSE,1158036966,4,10,assessment,ed69da5d
792c075f,TRUE,1158036972,3,9,assessment,ed69da5d
1b7195e0,TRUE,1158036976,3,11,assessment,ed69da5d
c5720a76,FALSE,1158036990,11,6,assessment,ed69da5d
25a33760,FALSE,1158036997,5,2,assessment,ed69da5d
dac2a8fc,TRUE,1158107120,5,12,assessment,cf310d32
cae2e392,FALSE,1158107201,4,10,assessment,cf310d32
cae2e392,TRUE,1158107205,3,11,assessment,cf310d32
dffa9c2d,TRUE,1158110499,3,8,assessment,ed69da5d
e46aebe6,TRUE,1158110563,4,7,assessment,ed69da5d
f986c4f3,TRUE,1158110566,2,7,assessment,ed69da5d
9a24ba9c,TRUE,1158110583,3,9,assessment,ed69da5d
43620d0a,FALSE,1158110615,5,11,assessment,ed69da5d
61388170,TRUE,1158110620,5,8,assessment,ed69da5d
84816c0b,TRUE,1158110623,2,6,assessment,ed69da5d
43620d0a,TRUE,1158110649,8,12,assessment,ed69da5d
597c46f9,FALSE,1158110679,3,3,assessment,ed69da5d
07397cc8,FALSE,1158110693,3,2,assessment,ed69da5d
1b7195e0,FALSE,1158110712,3,12,assessment,ed69da5d
1.83E+64,FALSE,1158110721,1,5,assessment,ed69da5d
5e5020df,FALSE,1158110723,2,9,assessment,ed69da5d
28d2f141,FALSE,1158110742,3,6,assessment,ed69da5d
9e45e873,FALSE,1158110752,5,9,assessment,ed69da5d
c5720a76,FALSE,1158110755,2,7,assessment,ed69da5d
1.83E+64,FALSE,1158110766,2,6,assessment,ed69da5d
1b7195e0,TRUE,1158110773,6,13,assessment,ed69da5d
28d2f141,FALSE,1158110781,6,7,assessment,ed69da5d
07397cc8,TRUE,1158110794,6,3,assessment,ed69da5d
25a33760,FALSE,1158110798,3,3,assessment,ed69da5d
5e5020df,FALSE,1158110803,5,10,assessment,ed69da5d
597c46f9,FALSE,1158110807,3,4,assessment,ed69da5d
8bc251fb,FALSE,1158110810,2,11,assessment,ed69da5d
9e45e873,FALSE,1158110815,3,10,assessment,ed69da5d
1.83E+64,TRUE,1158110820,3,7,assessment,ed69da5d
c5720a76,FALSE,1158110830,9,8,assessment,ed69da5d
28d2f141,FALSE,1158110839,3,8,assessment,ed69da5d
9e45e873,FALSE,1158110844,4,11,assessment,ed69da5d
597c46f9,TRUE,1158110861,14,5,assessment,ed69da5d
5e5020df,TRUE,1158110864,2,11,assessment,ed69da5d
c5720a76,FALSE,1158110874,9,9,assessment,ed69da5d
9e45e873,FALSE,1158110882,2,12,assessment,ed69da5d
28d2f141,FALSE,1158110884,2,9,assessment,ed69da5d
9e45e873,FALSE,1158110889,2,13,assessment,ed69da5d
28d2f141,FALSE,1158110894,3,10,assessment,ed69da5d
8bc251fb,FALSE,1158110899,3,12,assessment,ed69da5d
c5720a76,FALSE,1158110903,3,10,assessment,ed69da5d
28d2f141,FALSE,1158110907,2,11,assessment,ed69da5d
9e45e873,FALSE,1158110910,2,14,assessment,ed69da5d
c5720a76,FALSE,1158110918,3,11,assessment,ed69da5d
8bc251fb,FALSE,1158110924,5,13,assessment,ed69da5d
c5720a76,FALSE,1158110930,4,12,assessment,ed69da5d
28d2f141,FALSE,1158110935,2,12,assessment,ed69da5d
25a33760,FALSE,1158110946,2,4,assessment,ed69da5d
9e45e873,TRUE,1158110950,3,15,assessment,ed69da5d
8bc251fb,TRUE,1158110954,4,14,assessment,ed69da5d
c5720a76,FALSE,1158110959,3,13,assessment,ed69da5d
28d2f141,FALSE,1158110963,2,13,assessment,ed69da5d
25a33760,TRUE,1158110967,4,5,assessment,ed69da5d
c5720a76,FALSE,1158110971,3,14,assessment,ed69da5d
ef41d7ce,FALSE,1158110978,4,3,assessment,ed69da5d
28d2f141,FALSE,1158110987,3,14,assessment,ed69da5d
ef41d7ce,FALSE,1158110991,3,4,assessment,ed69da5d
28d2f141,TRUE,1158111005,12,15,assessment,ed69da5d
c5720a76,FALSE,1158111011,5,15,assessment,ed69da5d
cbd79ea0,FALSE,1158111020,4,2,assessment,ed69da5d
c5720a76,TRUE,1158111029,5,16,assessment,ed69da5d
ef41d7ce,TRUE,1158111037,6,5,assessment,ed69da5d
cbd79ea0,FALSE,1158111040,2,3,assessment,ed69da5d
cbd79ea0,FALSE,1158111044,2,4,assessment,ed69da5d
cbd79ea0,TRUE,1158111045,1,5,assessment,ed69da5d
1.83E+64,FALSE,1158111051,3,8,assessment,ed69da5d
1b7195e0,FALSE,1158111058,5,14,assessment,ed69da5d
8bc251fb,TRUE,1158111095,3,15,assessment,ed69da5d
ab469939,FALSE,1158111103,6,7,assessment,ed69da5d
792c075f,FALSE,1158111113,8,10,assessment,ed69da5d
8d316ecd,FALSE,1158111142,3,2,assessment,ed69da5d
25a33760,TRUE,1158111151,4,6,assessment,ed69da5d
5b1b3555,FALSE,1158111181,6,3,assessment,ed69da5d
9e45e873,FALSE,1158111200,5,16,assessment,ed69da5d
28d2f141,TRUE,1158111204,3,16,assessment,ed69da5d
5e5020df,FALSE,1158111208,2,12,assessment,ed69da5d
07397cc8,TRUE,1158111214,4,4,assessment,ed69da5d
597c46f9,FALSE,1158111247,29,6,assessment,ed69da5d
c5720a76,FALSE,1158111275,3,17,assessment,ed69da5d
ef41d7ce,FALSE,1158111287,3,6,assessment,ed69da5d
cbd79ea0,FALSE,1158111295,2,6,assessment,ed69da5d
ef41d7ce,FALSE,1158111369,3,7,assessment,ed69da5d
cbd79ea0,FALSE,1158111376,2,7,assessment,ed69da5d
c5720a76,FALSE,1158111380,3,18,assessment,ed69da5d
9e45e873,FALSE,1158111385,4,17,assessment,ed69da5d
1b7195e0,TRUE,1158111394,5,15,assessment,ed69da5d
5b1b3555,FALSE,1158111440,10,4,assessment,ed69da5d
cbd79ea0,TRUE,1158111447,5,8,assessment,ed69da5d
ef41d7ce,FALSE,1158111450,3,8,assessment,ed69da5d
c5720a76,FALSE,1158111455,4,19,assessment,ed69da5d
ef41d7ce,FALSE,1158111463,6,9,assessment,ed69da5d
c5720a76,FALSE,1158111481,15,20,assessment,ed69da5d
5e5020df,TRUE,1158111486,3,13,assessment,ed69da5d
597c46f9,FALSE,1158111489,2,7,assessment,ed69da5d
5b1b3555,FALSE,1158111494,3,5,assessment,ed69da5d
117336aa,TRUE,1158192044,4,7,assessment,cf310d32
5e5020df,TRUE,1158193083,5,14,assessment,ed69da5d
9e45e873,TRUE,1158193091,5,18,assessment,ed69da5d
c5720a76,TRUE,1158193096,4,21,assessment,ed69da5d
5b1b3555,FALSE,1158193103,6,6,assessment,ed69da5d
597c46f9,FALSE,1158193106,2,8,assessment,ed69da5d
ef41d7ce,TRUE,1158193112,4,10,assessment,ed69da5d
5b1b3555,FALSE,1158193118,4,7,assessment,ed69da5d
597c46f9,FALSE,1158193129,8,9,assessment,ed69da5d
8d316ecd,FALSE,1158193132,2,3,assessment,ed69da5d
792c075f,FALSE,1158193154,14,11,assessment,ed69da5d
ab469939,TRUE,1158193163,7,8,assessment,ed69da5d
597c46f9,TRUE,1158193171,3,10,assessment,ed69da5d
5b1b3555,FALSE,1158193178,6,8,assessment,ed69da5d
792c075f,TRUE,1158193186,7,12,assessment,ed69da5d
8d316ecd,FALSE,1158193188,2,4,assessment,ed69da5d
8d316ecd,FALSE,1158193197,2,5,assessment,ed69da5d
1.83E+64,FALSE,1158193229,31,9,assessment,ed69da5d
5b1b3555,FALSE,1158193235,5,9,assessment,ed69da5d
8d316ecd,FALSE,1158193255,14,6,assessment,ed69da5d
1.83E+64,FALSE,1158193265,2,10,assessment,ed69da5d
5b1b3555,FALSE,1158193271,5,10,assessment,ed69da5d
8d316ecd,FALSE,1158193273,2,7,assessment,ed69da5d
1.83E+64,FALSE,1158193275,1,11,assessment,ed69da5d
8d316ecd,FALSE,1158193279,2,8,assessment,ed69da5d
1.83E+64,FALSE,1158193282,3,12,assessment,ed69da5d
5b1b3555,FALSE,1158193285,2,11,assessment,ed69da5d
1.83E+64,FALSE,1158193291,5,13,assessment,ed69da5d
8d316ecd,FALSE,1158193297,6,9,assessment,ed69da5d
5b1b3555,TRUE,1158193300,2,12,assessment,ed69da5d
1.83E+64,FALSE,1158193304,3,14,assessment,ed69da5d
1.83E+64,FALSE,1158193310,5,15,assessment,ed69da5d
8d316ecd,FALSE,1158193316,5,10,assessment,ed69da5d
8d316ecd,FALSE,1158193318,2,11,assessment,ed69da5d
1.83E+64,TRUE,1158193341,22,16,assessment,ed69da5d
8d316ecd,TRUE,1158193345,3,12,assessment,ed69da5d
cbd79ea0,FALSE,1158193357,3,9,assessment,ed69da5d
ef41d7ce,TRUE,1158193364,5,11,assessment,ed69da5d
c5720a76,TRUE,1158193375,9,22,assessment,ed69da5d
9e45e873,FALSE,1158193380,3,19,assessment,ed69da5d
8d316ecd,TRUE,1158193386,5,13,assessment,ed69da5d
792c075f,TRUE,1158193392,5,13,assessment,ed69da5d
ab469939,TRUE,1158193493,99,9,assessment,ed69da5d
1b7195e0,TRUE,1158193535,5,16,assessment,ed69da5d
1.83E+64,TRUE,1158193541,5,17,assessment,ed69da5d
597c46f9,FALSE,1158193546,4,11,assessment,ed69da5d
5b1b3555,TRUE,1158193554,5,13,assessment,ed69da5d
07397cc8,FALSE,1158194199,3,5,assessment,ed69da5d
8bc251fb,FALSE,1158194217,3,16,assessment,ed69da5d
8bc251fb,TRUE,1158194341,5,17,assessment,ed69da5d
cbd79ea0,FALSE,1158194345,3,10,assessment,ed69da5d
9e45e873,FALSE,1158194353,5,20,assessment,ed69da5d
07397cc8,TRUE,1158194359,4,6,assessment,ed69da5d
597c46f9,FALSE,1158194365,4,12,assessment,ed69da5d
9e45e873,TRUE,1158194371,4,21,assessment,ed69da5d
cbd79ea0,TRUE,1158194434,63,11,assessment,ed69da5d
597c46f9,TRUE,1158194483,48,13,assessment,ed69da5d
fabbd53d,FALSE,1158195369,1,1,assessment,ed69da5d
4d6c7b0f,TRUE,1158195822,3,1,assessment,e7195449
4d6c7b0f,TRUE,1158195849,1,2,assessment,e7195449
4d6c7b0f,TRUE,1158195897,1,3,assessment,e7195449
800e1170,FALSE,1158198909,3199,1,assessment,ed69da5d
92392a70,FALSE,1158198934,24,1,assessment,ed69da5d
92392a70,FALSE,1158198968,4,2,assessment,ed69da5d
800e1170,FALSE,1158198971,2,2,assessment,ed69da5d
800e1170,FALSE,1158199128,28,3,assessment,ed69da5d
92392a70,TRUE,1158199163,29,3,assessment,ed69da5d
800e1170,FALSE,1158199171,6,4,assessment,ed69da5d
800e1170,TRUE,1158199189,4,5,assessment,ed69da5d
c3abdf73,FALSE,1158199899,19,1,assessment,ed69da5d
a75afbd6,FALSE,1158200116,216,1,assessment,ed69da5d
7c75ef26,FALSE,1158200121,3,1,assessment,ed69da5d
a75afbd6,FALSE,1158200129,4,2,assessment,ed69da5d
c3abdf73,FALSE,1158200142,5,2,assessment,ed69da5d
7c75ef26,FALSE,1158200201,58,2,assessment,ed69da5d
3d7bc34b,FALSE,1158200296,69,1,assessment,ed69da5d
c3abdf73,TRUE,1158200371,57,3,assessment,ed69da5d
7c75ef26,TRUE,1158200383,10,3,assessment,ed69da5d
a75afbd6,FALSE,1158202107,1718,3,assessment,ed69da5d
3d7bc34b,FALSE,1158202115,8,2,assessment,ed69da5d
fabbd53d,TRUE,1158202133,4,2,assessment,ed69da5d
a75afbd6,TRUE,1158202136,2,4,assessment,ed69da5d
3d7bc34b,TRUE,1158202145,7,3,assessment,ed69da5d
800e1170,FALSE,1158202176,9,6,assessment,ed69da5d
cae2e392,TRUE,1158250018,6,12,assessment,cf310d32
9b8be038,FALSE,1158520880,8,1,assessment,cd5451b1
b56832be,FALSE,1158520891,6,1,assessment,cd5451b1
9b8be038,FALSE,1158520908,6,2,assessment,cd5451b1
b56832be,FALSE,1158520919,8,2,assessment,cd5451b1
b56832be,FALSE,1158520941,7,3,assessment,cd5451b1
9b8be038,FALSE,1158520969,17,3,assessment,cd5451b1
b56832be,FALSE,1158520991,6,4,assessment,cd5451b1
243f546b,FALSE,1158521005,4,1,assessment,cd5451b1
b56832be,FALSE,1158521009,3,5,assessment,cd5451b1
ca51df3d,FALSE,1158521046,10,1,assessment,cd5451b1
94eb1108,FALSE,1158521069,9,1,assessment,cd5451b1
9b8be038,FALSE,1158521094,23,4,assessment,cd5451b1
243f546b,FALSE,1158521117,17,2,assessment,cd5451b1
94eb1108,FALSE,1158521137,14,2,assessment,cd5451b1
ca51df3d,FALSE,1158521147,8,2,assessment,cd5451b1
b56832be,FALSE,1158521155,5,6,assessment,cd5451b1
94eb1108,FALSE,1158521181,22,3,assessment,cd5451b1
ca51df3d,FALSE,1158521209,10,3,assessment,cd5451b1
243f546b,FALSE,1158521227,10,3,assessment,cd5451b1
9b8be038,FALSE,1158521239,10,5,assessment,cd5451b1
b56832be,FALSE,1158521248,5,7,assessment,cd5451b1
ca51df3d,FALSE,1158521257,8,4,assessment,cd5451b1
243f546b,FALSE,1158521291,23,4,assessment,cd5451b1
94eb1108,FALSE,1158521299,5,4,assessment,cd5451b1
243f546b,FALSE,1158521326,19,5,assessment,cd5451b1
303de62c,FALSE,1158521343,4,1,assessment,cd5451b1
94eb1108,FALSE,1158521348,4,5,assessment,cd5451b1
b56832be,TRUE,1158521362,5,8,assessment,cd5451b1
ca51df3d,TRUE,1158521370,6,5,assessment,cd5451b1
9b8be038,FALSE,1158521392,17,6,assessment,cd5451b1
303de62c,FALSE,1158521413,10,2,assessment,cd5451b1
94eb1108,TRUE,1158521419,3,6,assessment,cd5451b1
243f546b,FALSE,1158521432,12,6,assessment,cd5451b1
303de62c,FALSE,1158521446,4,3,assessment,cd5451b1
9b8be038,FALSE,1158521481,9,7,assessment,cd5451b1
243f546b,FALSE,1158521493,6,7,assessment,cd5451b1
303de62c,TRUE,1158521497,2,4,assessment,cd5451b1
243f546b,FALSE,1158521601,11,8,assessment,cd5451b1
9b8be038,FALSE,1158521609,7,8,assessment,cd5451b1
9b8be038,TRUE,1158521667,9,9,assessment,cd5451b1
243f546b,FALSE,1158521685,17,9,assessment,cd5451b1
243f546b,TRUE,1158521708,8,10,assessment,cd5451b1
243f546b,FALSE,1158541212,13,11,assessment,cd5451b1
94eb1108,FALSE,1158541239,11,7,assessment,cd5451b1
b56832be,FALSE,1158541361,9,9,assessment,cd5451b1
9b8be038,FALSE,1158541401,27,10,assessment,cd5451b1
ca51df3d,FALSE,1158541427,8,6,assessment,cd5451b1
303de62c,FALSE,1158541442,5,5,assessment,cd5451b1
b56832be,FALSE,1158541912,17,10,assessment,cd5451b1
ca51df3d,TRUE,1158541937,5,7,assessment,cd5451b1
9b8be038,TRUE,1158541942,4,11,assessment,cd5451b1
94eb1108,TRUE,1158541950,5,8,assessment,cd5451b1
303de62c,TRUE,1158541961,6,6,assessment,cd5451b1
243f546b,FALSE,1158542005,12,12,assessment,cd5451b1
b56832be,FALSE,1158542038,27,11,assessment,cd5451b1
243f546b,FALSE,1158542052,13,13,assessment,cd5451b1
b56832be,FALSE,1158542071,4,12,assessment,cd5451b1
243f546b,FALSE,1158542086,14,14,assessment,cd5451b1
b56832be,FALSE,1158542093,5,13,assessment,cd5451b1
243f546b,FALSE,1158542112,14,15,assessment,cd5451b1
243f546b,FALSE,1158542115,2,16,assessment,cd5451b1
b56832be,FALSE,1158542119,3,14,assessment,cd5451b1
243f546b,FALSE,1158542122,1,17,assessment,cd5451b1
b56832be,FALSE,1158542124,2,15,assessment,cd5451b1
b56832be,FALSE,1158542127,2,16,assessment,cd5451b1
243f546b,FALSE,1158542138,8,18,assessment,cd5451b1
243f546b,FALSE,1158542141,1,19,assessment,cd5451b1
b56832be,FALSE,1158542147,5,17,assessment,cd5451b1
243f546b,FALSE,1158542152,4,20,assessment,cd5451b1
b56832be,FALSE,1158542155,2,18,assessment,cd5451b1
b56832be,FALSE,1158542158,3,19,assessment,cd5451b1
243f546b,FALSE,1158542162,2,21,assessment,cd5451b1
243f546b,FALSE,1158542165,2,22,assessment,cd5451b1
b56832be,FALSE,1158542178,12,20,assessment,cd5451b1
243f546b,FALSE,1158542181,2,23,assessment,cd5451b1
b56832be,FALSE,1158542186,5,21,assessment,cd5451b1
b56832be,FALSE,1158542188,1,22,assessment,cd5451b1
243f546b,FALSE,1158542190,1,24,assessment,cd5451b1
243f546b,TRUE,1158542195,4,25,assessment,cd5451b1
b56832be,TRUE,1158542208,11,23,assessment,cd5451b1
a75afbd6,TRUE,1158616693,6,5,assessment,ed69da5d
fabbd53d,TRUE,1158616698,3,3,assessment,ed69da5d
92392a70,TRUE,1158616720,2,4,assessment,ed69da5d
7c75ef26,TRUE,1158616726,3,4,assessment,ed69da5d
c3abdf73,TRUE,1158643653,2,4,assessment,ed69da5d
2c41fc0f,FALSE,1158720841,7,1,assessment,cd5451b1
3a16eaea,TRUE,1158720859,10,1,assessment,cd5451b1
d87565a0,FALSE,1158720866,3,1,assessment,cd5451b1
1baf5f3d,FALSE,1158720875,6,1,assessment,cd5451b1
2c41fc0f,FALSE,1158720903,7,2,assessment,cd5451b1
1baf5f3d,FALSE,1158720913,5,2,assessment,cd5451b1
d87565a0,FALSE,1158720923,7,2,assessment,cd5451b1
1baf5f3d,FALSE,1158720939,11,3,assessment,cd5451b1
bca14424,FALSE,1158720955,9,1,assessment,cd5451b1
d87565a0,TRUE,1158720963,4,3,assessment,cd5451b1
2c41fc0f,TRUE,1158720970,6,3,assessment,cd5451b1
1baf5f3d,TRUE,1158720976,5,4,assessment,cd5451b1
bca14424,TRUE,1158720984,7,2,assessment,cd5451b1
7e08302d,FALSE,1158720992,4,1,assessment,cd5451b1
59b25d38,FALSE,1158721001,4,1,assessment,cd5451b1
00d7a850,FALSE,1158721022,9,1,assessment,cd5451b1
7e08302d,TRUE,1158721046,9,2,assessment,cd5451b1
59b25d38,FALSE,1158721062,6,2,assessment,cd5451b1
00d7a850,TRUE,1158721070,7,2,assessment,cd5451b1
59b25d38,FALSE,1158721108,34,3,assessment,cd5451b1
632877fd,FALSE,1158721137,4,1,assessment,cd5451b1
59b25d38,FALSE,1158721154,7,4,assessment,cd5451b1
632877fd,FALSE,1158721172,16,2,assessment,cd5451b1
0505aa66,FALSE,1158721188,2,1,assessment,cd5451b1
632877fd,TRUE,1158721226,7,3,assessment,cd5451b1
59b25d38,TRUE,1158721233,6,5,assessment,cd5451b1
0505aa66,FALSE,1158721252,17,2,assessment,cd5451b1
0505aa66,TRUE,1158721278,7,3,assessment,cd5451b1
0d631598,FALSE,1158721390,11,1,assessment,cd5451b1
8fe142a6,FALSE,1158721432,8,1,assessment,cd5451b1
adf2d866,FALSE,1158721454,9,1,assessment,cd5451b1
0d631598,TRUE,1158721477,10,2,assessment,cd5451b1
8fe142a6,FALSE,1158721493,10,2,assessment,cd5451b1
adf2d866,TRUE,1158721499,5,2,assessment,cd5451b1
8fe142a6,TRUE,1158721532,6,3,assessment,cd5451b1
6ea1d4f6,FALSE,1158721557,11,1,assessment,cd5451b1
3d7da704,FALSE,1158721569,6,1,assessment,cd5451b1
77922d48,FALSE,1158721575,4,1,assessment,cd5451b1
77922d48,TRUE,1158721597,7,2,assessment,cd5451b1
6ea1d4f6,FALSE,1158721611,12,2,assessment,cd5451b1
3d7da704,FALSE,1158721621,8,2,assessment,cd5451b1
3d7da704,TRUE,1158721644,5,3,assessment,cd5451b1
6ea1d4f6,TRUE,1158721652,7,3,assessment,cd5451b1
c45273e3,FALSE,1158722262,26,1,assessment,cd5451b1
0e81f522,FALSE,1158722269,5,1,assessment,cd5451b1
39560951,FALSE,1158722287,14,1,assessment,cd5451b1
0f947a20,FALSE,1158722292,3,1,assessment,cd5451b1
e1c902b8,FALSE,1158722306,7,1,assessment,cd5451b1
39560951,FALSE,1158722315,8,2,assessment,cd5451b1
0f947a20,TRUE,1158722319,3,2,assessment,cd5451b1
e1c902b8,FALSE,1158722326,6,2,assessment,cd5451b1
0e81f522,TRUE,1158722331,4,2,assessment,cd5451b1
c45273e3,FALSE,1158722343,7,2,assessment,cd5451b1
c45273e3,TRUE,1158722368,5,3,assessment,cd5451b1
39560951,TRUE,1158722374,5,3,assessment,cd5451b1
e1c902b8,FALSE,1158722396,21,3,assessment,cd5451b1
634f9a2b,FALSE,1158722451,38,1,assessment,cd5451b1
0baaaeb2,FALSE,1158722486,4,1,assessment,cd5451b1
e1c902b8,TRUE,1158722492,5,4,assessment,cd5451b1
0baaaeb2,FALSE,1158722504,11,2,assessment,cd5451b1
634f9a2b,TRUE,1158722511,6,2,assessment,cd5451b1
0baaaeb2,FALSE,1158722539,6,3,assessment,cd5451b1
7453d106,FALSE,1158722551,4,1,assessment,cd5451b1
449df0fb,FALSE,1158722557,3,1,assessment,cd5451b1
678f7dfe,FALSE,1158722571,2,1,assessment,cd5451b1
0baaaeb2,TRUE,1158722586,13,4,assessment,cd5451b1
7453d106,FALSE,1158722605,15,2,assessment,cd5451b1
678f7dfe,FALSE,1158722627,3,2,assessment,cd5451b1
449df0fb,FALSE,1158722639,12,2,assessment,cd5451b1
678f7dfe,FALSE,1158722654,9,3,assessment,cd5451b1
449df0fb,TRUE,1158722665,3,3,assessment,cd5451b1
7453d106,TRUE,1158722669,3,3,assessment,cd5451b1
678f7dfe,TRUE,1158722679,5,4,assessment,cd5451b1
113d03f9,FALSE,1158722690,3,1,assessment,cd5451b1
d99f8885,FALSE,1158722706,3,1,assessment,cd5451b1
d99f8885,FALSE,1158722712,4,2,assessment,cd5451b1
113d03f9,TRUE,1158722724,9,2,assessment,cd5451b1
c057295f,FALSE,1158722732,7,1,assessment,cd5451b1
081e4bdb,TRUE,1158722753,5,1,assessment,cd5451b1
d99f8885,FALSE,1158722770,16,3,assessment,cd5451b1
c057295f,FALSE,1158722773,2,2,assessment,cd5451b1
abfc8ef6,FALSE,1158722801,4,1,assessment,cd5451b1
d99f8885,TRUE,1158722807,5,4,assessment,cd5451b1
c057295f,TRUE,1158722809,1,3,assessment,cd5451b1
abfc8ef6,TRUE,1158722814,5,2,assessment,cd5451b1
de907eb2,FALSE,1158723208,8,1,assessment,cd5451b1
de907eb2,FALSE,1158723255,9,2,assessment,cd5451b1
de907eb2,TRUE,1158723309,8,3,assessment,cd5451b1
7eb7b548,FALSE,1158723335,11,1,assessment,cd5451b1
d578316c,FALSE,1158723344,7,1,assessment,cd5451b1
7eb7b548,TRUE,1158723389,8,2,assessment,cd5451b1
d578316c,TRUE,1158723396,6,2,assessment,cd5451b1
069b0e8f,TRUE,1158723414,5,1,assessment,cd5451b1
7561fde6,FALSE,1158723513,3,1,assessment,cd5451b1
7b794944,FALSE,1158723532,15,1,assessment,cd5451b1
7b794944,FALSE,1158723575,18,2,assessment,cd5451b1
7561fde6,FALSE,1158723595,16,2,assessment,cd5451b1
7561fde6,TRUE,1158723622,9,3,assessment,cd5451b1
7b794944,TRUE,1158723651,12,3,assessment,cd5451b1
0700a56a,FALSE,1158723675,2,1,assessment,cd5451b1
a20af56d,FALSE,1158723691,11,1,assessment,cd5451b1
650f1815,FALSE,1158723718,11,1,assessment,cd5451b1
650f1815,FALSE,1158723734,14,2,assessment,cd5451b1
0700a56a,FALSE,1158723743,7,2,assessment,cd5451b1
a20af56d,FALSE,1158723840,87,2,assessment,cd5451b1
a20af56d,FALSE,1158723888,14,3,assessment,cd5451b1
650f1815,FALSE,1158723915,21,3,assessment,cd5451b1
0700a56a,FALSE,1158723937,14,3,assessment,cd5451b1
a20af56d,FALSE,1158723972,25,4,assessment,cd5451b1
cbcbc868,FALSE,1158723996,2,1,assessment,cd5451b1
e017f172,FALSE,1158724033,7,1,assessment,cd5451b1
a20af56d,TRUE,1158724053,10,5,assessment,cd5451b1
0700a56a,TRUE,1158724062,7,4,assessment,cd5451b1
650f1815,TRUE,1158724075,12,4,assessment,cd5451b1
cbcbc868,FALSE,1158724087,11,2,assessment,cd5451b1
e017f172,FALSE,1158724120,18,2,assessment,cd5451b1
e017f172,FALSE,1158724124,2,3,assessment,cd5451b1
