outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time,activation
True,1147651676,313,12,191,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147651617,20,12,203,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147651693,76,12,203,assessment,1,1,1.0,1,1,0.5,20.0,-0.530244612419
False,1147651769,76,12,203,assessment,1,2,0.8,1,1,0.333333333333,48.0,-0.338201682261
True,1147651828,59,12,203,assessment,1,3,0.64,2,1,0.25,57.3333333333,-0.152890015745
False,1147651669,27,12,209,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147651685,16,12,209,assessment,0,2,0.0,2,0,0.0,27.0,-0.583363125283
True,1147651754,69,12,209,assessment,0,3,0.0,3,0,0.0,21.5,-0.049732999672
True,1147651766,12,12,209,assessment,1,3,1.0,3,1,0.25,37.3333333333,-0.106620901924
True,1147651787,21,12,209,assessment,2,3,1.8,3,2,0.4,31.0,0.239449705229
True,1147651823,36,12,209,assessment,3,3,2.44,3,3,0.5,29.0,0.317620579172
True,1147654420,625,12,63,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147654459,659,12,67,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654500,694,12,69,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147654441,619,12,64,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654417,591,12,65,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147653855,26,12,66,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147653939,84,12,66,assessment,1,1,1.0,1,1,0.5,26.0,-0.57668308723
True,1147654067,128,12,66,assessment,1,2,0.8,1,1,0.333333333333,55.0,-0.355029384504
False,1147654230,163,12,66,assessment,2,2,1.64,1,1,0.5,79.3333333333,-0.241268576721
False,1147654473,243,12,66,assessment,2,3,1.312,1,1,0.4,100.25,-0.166835166045
False,1147654432,584,12,68,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654414,563,12,70,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654386,533,12,71,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654451,581,12,72,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654411,539,12,73,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654389,515,12,74,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654054,134,12,75,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147654373,319,12,75,assessment,1,1,1.0,1,1,0.5,134.0,-0.866917644591
True,1147654408,476,12,76,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654402,466,12,77,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654425,473,12,78,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654495,512,12,79,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654491,503,12,80,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654039,17,12,82,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147654109,70,12,82,assessment,1,1,1.0,1,1,0.5,17.0,-0.501478761898
True,1147654221,112,12,82,assessment,2,1,1.8,1,2,0.666666666667,43.5,-0.323842862902
False,1147654484,263,12,82,assessment,3,1,2.44,1,3,0.75,66.3333333333,-0.221841911057
True,1147654543,515,12,85,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654052,22,12,86,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147654131,79,12,86,assessment,1,1,1.0,1,1,0.5,22.0,-0.547114514244
True,1147654295,164,12,86,assessment,2,1,1.8,1,2,0.666666666667,50.5,-0.344738053099
True,1147654586,291,12,86,assessment,3,1,2.44,1,3,0.75,88.3333333333,-0.289331374221
True,1147654262,219,12,83,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147654267,220,12,84,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147654380,331,12,81,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147654572,501,12,87,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654555,480,12,88,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654589,499,12,89,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147654113,20,12,90,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147654179,66,12,90,assessment,1,1,1.0,1,1,0.5,20.0,-0.530244612419
True,1147654305,126,12,90,assessment,1,2,0.8,1,1,0.333333333333,43.0,-0.309852773048
True,1147654454,149,12,90,assessment,2,2,1.64,1,1,0.5,70.6666666667,-0.23910186165
False,1147654120,18,12,91,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147654142,22,12,91,assessment,0,2,0.0,2,0,0.0,18.0,-0.511595801148
True,1147654162,20,12,91,assessment,0,3,0.0,3,0,0.0,20.0,-0.0970115847749
True,1147654175,13,12,91,assessment,1,3,1.0,3,1,0.25,20.0,0.122368071271
False,1147654199,24,12,91,assessment,2,3,1.8,3,2,0.4,18.25,0.320249512436
True,1147654215,16,12,91,assessment,2,4,1.44,3,2,0.333333333333,19.4,0.327397760763
True,1147654240,25,12,91,assessment,3,4,2.152,3,2,0.428571428571,18.8333333333,0.432975143428
True,1147654253,13,12,91,assessment,4,4,2.7216,3,2,0.5,19.7142857143,0.428548440117
True,1147654286,33,12,91,assessment,5,4,3.17728,3,3,0.555555555556,18.875,0.543729333113
True,1147654311,25,12,91,assessment,6,4,3.541824,3,4,0.6,20.4444444444,0.464954077873
True,1147654353,42,12,91,assessment,7,4,3.8334592,3,5,0.636363636364,20.9,0.498455994926
True,1147654398,45,12,91,assessment,8,4,4.06676736,3,6,0.666666666667,22.8181818182,0.44613040245
True,1147654447,49,12,91,assessment,9,4,4.253413888,3,7,0.692307692308,24.6666666667,0.428420605234
True,1147654504,57,12,91,assessment,10,4,4.4027311104,3,8,0.714285714286,26.5384615385,0.417717247487
True,1147654582,78,12,91,assessment,11,4,4.52218488832,3,9,0.733333333333,28.7142857143,0.400678722736
True,1147654653,71,12,91,assessment,12,4,4.61774791066,3,10,0.75,32.0,0.35700952898
True,1147654565,20,12,232,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147654642,77,12,232,assessment,1,1,1.0,1,1,0.5,20.0,-0.530244612419
False,1147654623,14,12,237,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147654636,13,12,237,assessment,0,2,0.0,2,0,0.0,14.0,-0.467113147342
True,1147660313,629,12,98,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660305,618,12,99,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660506,803,12,96,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660302,596,12,97,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660260,551,12,101,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660339,615,12,100,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660290,563,12,102,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660287,558,12,103,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660503,759,12,243,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660324,577,12,244,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660300,550,12,245,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147659940,145,12,247,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147660222,282,12,247,assessment,1,1,1.0,1,1,0.5,145.0,-0.880881872408
True,1147660524,302,12,247,assessment,1,2,0.8,1,1,0.333333333333,213.5,-0.572516148905
True,1147660284,475,12,246,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660280,468,12,248,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147659949,131,12,249,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660216,267,12,249,assessment,1,1,1.0,1,1,0.5,131.0,-0.862909926207
True,1147660334,493,12,250,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660371,520,12,251,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660434,552,12,255,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147659908,22,12,256,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147659978,70,12,256,assessment,1,1,1.0,1,1,0.5,22.0,-0.547114514244
False,1147660090,112,12,256,assessment,1,2,0.8,1,1,0.333333333333,46.0,-0.320615798964
False,1147660231,141,12,256,assessment,1,3,0.64,2,1,0.25,68.0,-0.216408963277
True,1147660351,120,12,256,assessment,1,4,0.512,3,1,0.2,86.25,-0.1423276922
True,1147660515,164,12,256,assessment,2,4,1.4096,3,1,0.333333333333,93.0,-0.0406607946448
True,1147660465,570,12,257,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660196,299,12,252,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660205,300,12,253,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660389,478,12,428,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660209,295,12,254,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147659947,19,12,429,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660013,66,12,429,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
True,1147660166,153,12,429,assessment,2,1,1.8,1,2,0.666666666667,42.5,-0.310420003619
True,1147660429,263,12,429,assessment,3,1,2.44,1,3,0.75,79.3333333333,-0.277401041874
True,1147660459,524,12,430,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660417,480,12,435,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660403,449,12,431,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660442,473,12,432,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660101,98,12,433,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660508,407,12,433,assessment,1,1,1.0,1,1,0.5,98.0,-0.811539243725
False,1147660159,139,12,434,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660177,18,12,434,assessment,0,2,0.0,2,0,0.0,139.0,-0.873401886164
False,1147660245,68,12,434,assessment,1,2,1.0,2,1,0.333333333333,78.5,-0.139224138419
True,1147660294,49,12,434,assessment,1,3,0.8,2,1,0.25,75.0,-0.102292085509
True,1147660378,84,12,434,assessment,2,3,1.64,2,1,0.4,68.5,0.0572530281987
True,1147660499,121,12,434,assessment,3,3,2.312,2,2,0.5,71.6,0.0731605590305
True,1147660368,235,12,436,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660362,226,12,437,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660476,321,12,444,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660493,337,12,438,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660426,15,12,449,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147660483,57,12,449,assessment,1,1,1.0,1,1,0.5,15.0,-0.479324885595
True,1147660472,24,12,451,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660538,66,12,451,assessment,1,1,1.0,1,1,0.5,24.0,-0.562515527972
True,1147661394,735,12,104,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661367,704,12,105,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661360,693,12,109,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661386,705,12,106,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661380,694,12,107,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147660722,33,12,108,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660740,18,12,108,assessment,0,2,0.0,2,0,0.0,33.0,-0.61888183838
False,1147660768,28,12,108,assessment,1,2,1.0,2,1,0.333333333333,25.5,-0.0765680020266
True,1147660789,21,12,108,assessment,1,3,0.8,2,1,0.25,26.3333333333,0.0697756558723
True,1147660822,33,12,108,assessment,2,3,1.64,2,1,0.4,25.0,0.230792483612
True,1147660871,49,12,108,assessment,3,3,2.312,2,2,0.5,26.6,0.254799922958
False,1147660951,80,12,108,assessment,4,3,2.8496,2,3,0.571428571429,30.3333333333,0.237784990961
True,1147661001,50,12,108,assessment,4,4,2.27968,2,3,0.5,37.4285714286,0.183051086259
True,1147661045,44,12,108,assessment,5,4,2.823744,2,3,0.555555555556,39.0,0.258597913099
True,1147661111,66,12,108,assessment,6,4,3.2589952,2,3,0.6,39.5555555556,0.322803504764
True,1147661201,90,12,108,assessment,7,4,3.60719616,2,3,0.636363636364,42.2,0.31111458541
True,1147661317,116,12,108,assessment,8,4,3.885756928,2,4,0.666666666667,46.5454545455,0.280496869782
True,1147661427,110,12,108,assessment,9,4,4.1086055424,2,5,0.692307692308,52.3333333333,0.246771330871
True,1147661363,654,12,110,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661332,619,12,111,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660732,17,12,112,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660800,68,12,112,assessment,1,1,1.0,1,1,0.5,17.0,-0.501478761898
True,1147660962,162,12,112,assessment,2,1,1.8,1,2,0.666666666667,42.5,-0.317924905699
True,1147661242,280,12,112,assessment,3,1,2.44,1,3,0.75,82.3333333333,-0.291441775978
True,1147660758,15,12,113,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147660836,78,12,113,assessment,1,1,1.0,1,1,0.5,15.0,-0.479324885595
True,1147661007,171,12,113,assessment,2,1,1.8,1,2,0.666666666667,46.5,-0.348335509895
True,1147661311,304,12,113,assessment,3,1,2.44,1,3,0.75,88.0,-0.306294556392
True,1147661293,497,12,114,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660959,155,12,117,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147661273,314,12,117,assessment,1,1,1.0,1,1,0.5,155.0,-0.892686245695
True,1147660987,145,12,115,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147661339,491,12,116,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147660995,118,12,118,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661515,520,12,118,assessment,1,1,1.0,1,1,0.5,118.0,-0.84441117853
False,1147661248,351,12,119,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661406,489,12,261,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661401,480,12,262,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661399,476,12,263,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661265,332,12,258,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661450,513,12,264,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661438,497,12,265,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661329,384,12,259,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661296,349,12,260,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661462,483,12,266,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661447,464,12,267,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661541,504,12,268,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661534,440,12,269,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661138,21,12,270,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661233,95,12,270,assessment,1,1,1.0,1,1,0.5,21.0,-0.538880471477
True,1147661306,73,12,270,assessment,1,2,0.8,1,1,0.333333333333,58.0,-0.382650607166
True,1147661433,127,12,270,assessment,2,2,1.64,1,1,0.5,63.0,-0.155030506027
True,1147661350,222,12,271,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661343,208,12,272,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147661375,227,12,273,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661194,32,12,278,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661215,21,12,278,assessment,0,2,0.0,2,0,0.0,32.0,-0.613435254796
True,1147661479,264,12,278,assessment,0,3,0.0,3,0,0.0,26.5,-0.101842555837
True,1147661494,15,12,278,assessment,1,3,1.0,3,1,0.25,105.666666667,-0.39178740818
True,1147661525,31,12,278,assessment,2,3,1.8,3,2,0.4,83.0,0.0848956171475
True,1147661208,22,12,280,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661284,76,12,280,assessment,1,1,1.0,1,1,0.5,22.0,-0.547114514244
True,1147661421,137,12,280,assessment,1,2,0.8,1,1,0.333333333333,49.0,-0.336996554469
False,1147661324,97,12,279,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147661484,160,12,279,assessment,0,2,0.0,2,0,0.0,97.0,-0.809723843195
False,1147661506,17,12,283,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147661529,23,12,283,assessment,0,2,0.0,2,0,0.0,17.0,-0.501478761898
True,1147661667,21,12,138,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661729,62,12,138,assessment,1,1,1.0,1,1,0.5,21.0,-0.538880471477
True,1147661840,111,12,138,assessment,1,2,0.8,1,1,0.333333333333,41.5,-0.296954354157
True,1147662021,181,12,138,assessment,2,2,1.64,1,1,0.5,64.6666666667,-0.213269575677
True,1147662304,283,12,138,assessment,3,2,2.312,1,2,0.6,93.75,-0.186766160301
True,1147662312,658,12,139,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662308,651,12,140,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662239,570,12,141,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662228,556,12,142,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662288,602,12,143,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662245,556,12,144,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662231,540,12,147,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662297,591,12,145,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662281,572,12,146,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662259,547,12,148,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662274,507,12,149,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662263,488,12,150,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662255,477,12,151,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662223,432,12,152,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147661941,131,12,153,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147662050,109,12,153,assessment,0,2,0.0,2,0,0.0,131.0,-0.862909926207
True,1147662466,416,12,153,assessment,1,2,1.0,2,1,0.333333333333,120.0,-0.411378245219
False,1147661950,133,12,154,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147662059,109,12,154,assessment,0,2,0.0,2,0,0.0,133.0,-0.865591795695
True,1147662195,136,12,154,assessment,0,3,0.0,3,0,0.0,121.0,-0.411725112568
False,1147661958,124,12,155,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147662069,111,12,155,assessment,0,2,0.0,2,0,0.0,124.0,-0.853189837112
True,1147662461,392,12,155,assessment,1,2,1.0,2,1,0.333333333333,117.5,-0.41311974812
True,1147661878,18,12,299,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147661971,93,12,299,assessment,1,1,1.0,1,1,0.5,18.0,-0.511595801148
False,1147662074,103,12,299,assessment,1,2,0.8,1,1,0.333333333333,55.5,-0.381149757746
True,1147662203,129,12,299,assessment,1,3,0.64,2,1,0.25,71.3333333333,-0.213914905217
False,1147662390,187,12,299,assessment,2,3,1.512,2,1,0.4,85.75,-0.126522701306
True,1147662491,101,12,299,assessment,2,4,1.2096,2,1,0.333333333333,106.0,-0.10127706538
True,1147662406,539,12,300,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662383,514,12,301,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662216,344,12,297,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662206,330,12,298,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662400,504,12,302,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662503,603,12,303,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147662483,581,12,308,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662408,491,12,304,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662367,447,12,305,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662495,572,12,306,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662382,445,12,307,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662151,148,12,309,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147662447,296,12,309,assessment,1,1,1.0,1,1,0.5,148.0,-0.884506572456
True,1147662433,294,12,311,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662172,18,12,316,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147662235,63,12,316,assessment,1,1,1.0,1,1,0.5,18.0,-0.511595801148
True,1147662379,144,12,316,assessment,2,1,1.8,1,2,0.666666666667,40.5,-0.301674952482
True,1147662183,22,12,319,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147662250,67,12,319,assessment,1,1,1.0,1,1,0.5,22.0,-0.547114514244
True,1147662419,169,12,319,assessment,2,1,1.8,1,2,0.666666666667,44.5,-0.311927332321
True,1147662388,15,12,327,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147662441,53,12,327,assessment,1,1,1.0,1,1,0.5,15.0,-0.479324885595
True,1147662523,82,12,327,assessment,1,2,0.8,1,1,0.333333333333,34.0,-0.268746954876
False,1147663340,609,12,156,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147663298,564,12,160,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663286,549,12,161,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663337,585,12,157,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663311,556,12,158,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663290,533,12,159,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663349,576,12,164,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147663365,588,12,162,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147663500,718,12,163,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662818,19,12,165,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147662892,74,12,165,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
True,1147662982,90,12,165,assessment,1,2,0.8,1,1,0.333333333333,46.5,-0.333520836152
True,1147663091,109,12,165,assessment,2,2,1.64,1,1,0.5,61.0,-0.181872474136
True,1147663283,192,12,165,assessment,3,2,2.312,1,2,0.6,73.0,-0.0936107215523
True,1147663535,252,12,165,assessment,4,2,2.8496,1,3,0.666666666667,96.8,-0.101700293943
True,1147663495,691,12,166,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663353,544,12,167,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663278,423,12,169,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663003,141,12,168,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147663261,258,12,168,assessment,1,1,1.0,1,1,0.5,141.0,-0.875930500597
False,1147663318,444,12,171,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663011,130,12,170,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147663274,263,12,170,assessment,1,1,1.0,1,1,0.5,130.0,-0.861553597731
True,1147663308,419,12,339,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663238,282,12,340,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663435,472,12,346,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147663242,275,12,341,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147662989,16,12,347,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147663057,68,12,347,assessment,1,1,1.0,1,1,0.5,16.0,-0.490748203836
True,1147663217,160,12,347,assessment,2,1,1.8,1,2,0.666666666667,42.0,-0.318843565114
True,1147663486,269,12,347,assessment,3,1,2.44,1,3,0.75,81.3333333333,-0.290479860342
True,1147663248,269,12,342,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663443,409,12,352,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663490,411,12,353,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147663358,201,12,354,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663374,208,12,355,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663188,20,12,356,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1147663252,64,12,356,assessment,1,1,1.0,1,1,0.5,20.0,-0.530244612419
False,1147663330,78,12,356,assessment,1,2,0.8,1,1,0.333333333333,42.0,-0.303702739171
False,1147663379,49,12,356,assessment,1,3,0.64,2,1,0.25,54.0,-0.151306038966
True,1147663412,33,12,356,assessment,1,4,0.512,3,1,0.2,52.75,0.0360933545271
True,1147663450,38,12,356,assessment,2,4,1.4096,3,1,0.333333333333,48.8,0.199235903707
True,1147663511,61,12,356,assessment,3,4,2.12768,3,2,0.428571428571,47.0,0.274807421859
True,1147663591,80,12,356,assessment,4,4,2.702144,3,3,0.5,49.0,0.26397884632
True,1147663385,203,12,357,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663223,19,12,365,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147663280,57,12,365,assessment,1,1,1.0,1,1,0.5,19.0,-0.521165699312
True,1147663418,138,12,365,assessment,2,1,1.8,1,2,0.666666666667,38.0,-0.28105771293
False,1147664321,570,12,120,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664261,507,12,121,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664245,489,12,122,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147664330,560,12,123,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664266,492,12,124,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664237,462,12,125,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664310,521,12,126,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147664269,478,12,127,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1147664290,496,12,128,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664347,537,12,129,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664315,502,12,130,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664285,470,12,131,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663996,136,12,132,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147664251,255,12,132,assessment,1,1,1.0,1,1,0.5,136.0,-0.869539914775
True,1147664338,468,12,133,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664344,467,12,134,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664306,420,12,135,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664351,444,12,137,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664365,451,12,136,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664463,523,12,377,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664426,484,12,378,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147664542,598,12,379,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1147663973,18,12,374,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1147664035,62,12,374,assessment,1,1,1.0,1,1,0.5,18.0,-0.511595801148
True,1147664172,137,12,374,assessment,2,1,1.8,1,2,0.666666666667,40.0,-0.298446821163
